Skew,Variance,Mean,Dose,Cell,Date,Time,Kurtosis,Ligand
32.588913,5007377.0,765.7278,0.001423,CD8,2019-3-15,4.0,1790.5045,IL2
3.230491,1509478.8,729.2229,0.000474,CD8,2019-3-15,4.0,34.737064,IL2
1.0404503,9932171.0,2508.4526,84.0,NK,2019-3-15,2.0,1.8843193,IL2
0.7868421,9106477.0,5401.8315,28.0,NK,2019-3-15,2.0,2.303872,IL2
0.4208264,11339310.0,6015.264,9.333333,NK,2019-3-15,2.0,0.87529016,IL2
0.6664471,8009394.0,5400.3315,3.111,NK,2019-3-15,2.0,1.2276392,IL2
1.4624712,6508628.5,2969.9429,1.037037,NK,2019-3-15,2.0,5.5054884,IL2
2.1159258,4536385.5,1428.4009,0.345679,NK,2019-3-15,2.0,7.137294,IL2
2.295984,5024928.0,822.10547,0.115226,NK,2019-3-15,2.0,7.9229555,IL2
1.9633223,3126535.5,493.19922,0.038409,NK,2019-3-15,2.0,7.3738346,IL2
2.3423247,2840166.2,478.83887,0.012803,NK,2019-3-15,2.0,15.323072,IL2
1.0235705,1773638.2,124.76904,0.004268,NK,2019-3-15,2.0,2.3756042,IL2
1.8230857,2296753.2,0.0,0.001423,NK,2019-3-15,2.0,5.7379465,IL2
1.7533925,2276807.0,105.251465,0.000474,NK,2019-3-15,2.0,5.1076,IL2
2.0379615,36204204.0,3498.6025,84.0,CD8,2019-3-15,2.0,6.468191,IL2
1.329176,38014140.0,7502.746,28.0,CD8,2019-3-15,2.0,5.5545177,IL2
1.0266429,40008060.0,8509.236,9.333333,CD8,2019-3-15,2.0,2.657216,IL2
1.814888,28943728.0,6328.456,3.111,CD8,2019-3-15,2.0,7.236619,IL2
3.890174,12686098.0,2296.0024,1.037037,CD8,2019-3-15,2.0,26.789343,IL2
4.3264866,10285952.0,1256.2178,0.345679,CD8,2019-3-15,2.0,27.182234,IL2
6.24161,7999385.0,792.4717,0.115226,CD8,2019-3-15,2.0,78.306496,IL2
6.5164714,3961447.2,554.1531,0.038409,CD8,2019-3-15,2.0,71.74951,IL2
8.395426,2672885.5,466.40796,0.012803,CD8,2019-3-15,2.0,142.0784,IL2
7.5246115,1750447.2,281.4663,0.004268,CD8,2019-3-15,2.0,129.19339,IL2
1.3046831,892337.4,0.0,0.001423,CD8,2019-3-15,2.0,5.449127,IL2
3.3183174,1333310.4,256.30835,0.000474,CD8,2019-3-15,2.0,39.03668,IL2
0.80762124,13185212.0,6841.487,84.0,NK,2019-3-15,1.0,1.77495,IL2
1.5400108,14498214.0,6818.0815,28.0,NK,2019-3-15,1.0,8.645078,IL2
0.30194625,9673982.0,6528.071,9.333333,NK,2019-3-15,1.0,0.36042595,IL2
0.99717414,10996025.0,5608.155,3.111,NK,2019-3-15,1.0,2.136056,IL2
2.919393,9396179.0,2163.23,1.037037,NK,2019-3-15,1.0,13.235596,IL2
2.4193954,6947313.0,1140.3379,0.345679,NK,2019-3-15,1.0,9.049521,IL2
1.8138748,3690863.5,545.709,0.115226,NK,2019-3-15,1.0,5.2957935,IL2
1.6932383,3098967.8,319.65527,0.038409,NK,2019-3-15,1.0,5.0069103,IL2
1.6666414,2333883.8,107.65332,0.012803,NK,2019-3-15,1.0,4.9950495,IL2
1.4302264,2054536.9,130.16943,0.004268,NK,2019-3-15,1.0,4.413566,IL2
1.151999,1927691.6,109.90967,0.001423,NK,2019-3-15,1.0,2.397241,IL2
1.1550266,2077470.9,0.0,0.000474,NK,2019-3-15,1.0,3.0925746,IL2
0.8164492,39941970.0,9545.01,84.0,CD8,2019-3-15,1.0,2.1610188,IL2
0.5859622,39255724.0,9462.674,28.0,CD8,2019-3-15,1.0,0.7098484,IL2
0.7307952,39571880.0,9885.631,9.333333,CD8,2019-3-15,1.0,1.9069247,IL2
1.1212747,30429324.0,7414.112,3.111,CD8,2019-3-15,1.0,2.690112,IL2
3.989941,18016318.0,1838.1709,1.037037,CD8,2019-3-15,1.0,22.370724,IL2
4.232742,10479717.0,950.92896,0.345679,CD8,2019-3-15,1.0,24.107147,IL2
6.5549216,6735783.0,528.53564,0.115226,CD8,2019-3-15,1.0,73.03215,IL2
10.044804,3070616.5,476.3977,0.038409,CD8,2019-3-15,1.0,234.35628,IL2
4.9554896,1439218.8,102.42432,0.012803,CD8,2019-3-15,1.0,66.41012,IL2
1.7654034,1058867.9,97.00098,0.004268,CD8,2019-3-15,1.0,13.848391,IL2
4.958586,1465743.1,260.86084,0.001423,CD8,2019-3-15,1.0,80.94023,IL2
1.856246,1014623.1,0.0,0.000474,CD8,2019-3-15,1.0,13.972855,IL2
0.58089316,10920511.0,6865.611,84.0,NK,2019-3-15,0.5,1.5333724,IL2
0.31476527,10223531.0,6651.887,28.0,NK,2019-3-15,0.5,0.57449746,IL2
0.6331122,11110626.0,6782.2007,9.333333,NK,2019-3-15,0.5,2.1741462,IL2
1.6797698,11243415.0,5934.267,3.111,NK,2019-3-15,0.5,9.027077,IL2
2.0363126,7740004.0,2195.4062,1.037037,NK,2019-3-15,0.5,7.543277,IL2
1.8682896,5506118.5,1221.0962,0.345679,NK,2019-3-15,0.5,5.365486,IL2
2.1973634,4369937.0,780.2715,0.115226,NK,2019-3-15,0.5,8.845675,IL2
2.0107198,3069747.5,457.35498,0.038409,NK,2019-3-15,0.5,6.657133,IL2
0.9890098,2353279.5,276.47803,0.012803,NK,2019-3-15,0.5,1.225493,IL2
1.3215722,2284715.5,157.30664,0.004268,NK,2019-3-15,0.5,2.7395573,IL2
1.1939085,1948707.1,0.0,0.001423,NK,2019-3-15,0.5,2.5222445,IL2
1.4010313,2321175.5,227.95605,0.000474,NK,2019-3-15,0.5,2.9526806,IL2
0.6139054,40335180.0,11688.912,84.0,CD8,2019-3-15,0.5,1.2950583,IL2
0.5277655,36727360.0,11564.016,28.0,CD8,2019-3-15,0.5,1.0640488,IL2
0.714829,37054350.0,11038.865,9.333333,CD8,2019-3-15,0.5,2.0835214,IL2
1.1430733,28993326.0,7396.0024,3.111,CD8,2019-3-15,0.5,2.516408,IL2
3.7869627,12673946.0,1422.6978,1.037037,CD8,2019-3-15,0.5,17.485643,IL2
10.034754,6731410.0,680.8635,0.345679,CD8,2019-3-15,0.5,267.1458,IL2
5.7565084,2564277.8,266.70093,0.115226,CD8,2019-3-15,0.5,53.497158,IL2
5.5897117,1527199.1,309.69458,0.038409,CD8,2019-3-15,0.5,72.65337,IL2
2.157139,783724.2,0.0,0.012803,CD8,2019-3-15,0.5,20.115803,IL2
3.3884344,853322.25,7.873047,0.004268,CD8,2019-3-15,0.5,46.39754,IL2
1.4208951,774893.0,2.100586,0.001423,CD8,2019-3-15,0.5,6.0775213,IL2
3.4301467,1145979.9,259.8562,0.000474,CD8,2019-3-15,0.5,38.606934,IL2
1.1485074,3385918.0,1691.0708,84.0,NK,2019-3-15,4.0,1.7761488,IL15
1.2772024,4378787.5,1748.977,28.0,NK,2019-3-15,4.0,2.0982056,IL15
1.2093397,3440973.2,1644.3721,9.333333,NK,2019-3-15,4.0,2.17094,IL15
1.1167896,3117115.5,1516.3965,3.111,NK,2019-3-15,4.0,1.7685146,IL15
0.95369107,2717058.5,1635.4062,1.037037,NK,2019-3-15,4.0,1.6852355,IL15
1.0706133,2440461.2,1303.6489,0.345679,NK,2019-3-15,4.0,2.040988,IL15
1.0698925,2610316.2,1097.8784,0.115226,NK,2019-3-15,4.0,1.9764161,IL15
1.4314566,2227075.8,367.07227,0.038409,NK,2019-3-15,4.0,3.9948196,IL15
1.2539406,1833530.6,0.0,0.012803,NK,2019-3-15,4.0,2.9292083,IL15
1.0854595,1991264.2,174.71436,0.004268,NK,2019-3-15,4.0,1.8955216,IL15
1.1967742,2141678.2,159.24414,0.001423,NK,2019-3-15,4.0,2.3470836,IL15
1.3349856,2219027.5,400.82324,0.000474,NK,2019-3-15,4.0,3.2251248,IL15
1.025847,4862486.0,2668.3774,84.0,CD8,2019-3-15,4.0,3.5719028,IL15
0.9844989,5263994.5,2688.2324,28.0,CD8,2019-3-15,4.0,2.2238364,IL15
0.90695715,4947565.5,2612.5737,9.333333,CD8,2019-3-15,4.0,1.9583497,IL15
0.8927463,5220284.0,2777.832,3.111,CD8,2019-3-15,4.0,1.9599552,IL15
0.81476384,4397663.5,2476.002,1.037037,CD8,2019-3-15,4.0,1.1073189,IL15
1.5148544,2727217.0,1455.6865,0.345679,CD8,2019-3-15,4.0,8.084379,IL15
2.3041875,1493284.4,658.9912,0.115226,CD8,2019-3-15,4.0,23.086138,IL15
2.6221528,823849.2,117.536865,0.038409,CD8,2019-3-15,4.0,31.778034,IL15
0.75175816,619653.9,0.0,0.012803,CD8,2019-3-15,4.0,2.0044718,IL15
1.2747638,778035.2,102.62842,0.004268,CD8,2019-3-15,4.0,6.257429,IL15
0.51381075,624205.25,9.245361,0.001423,CD8,2019-3-15,4.0,0.6749184,IL15
0.9168075,772937.5,296.94043,0.000474,CD8,2019-3-15,4.0,5.0907803,IL15
0.4834953,9478667.0,5897.276,84.0,NK,2019-3-15,2.0,1.3985605,IL15
-0.22475155,3031043.8,1750.2227,28.0,NK,2019-3-15,2.0,-0.7279699,IL15
0.62343436,9989174.0,5392.857,9.333333,NK,2019-3-15,2.0,2.069786,IL15
0.46876258,10272174.0,5513.318,3.111,NK,2019-3-15,2.0,0.8233092,IL15
1.1286355,7959831.5,5016.2114,1.037037,NK,2019-3-15,2.0,4.33082,IL15
0.9917084,4329586.0,2463.0273,0.345679,NK,2019-3-15,2.0,3.032021,IL15
1.0025387,1988418.0,374.67725,0.115226,NK,2019-3-15,2.0,1.6135125,IL15
1.3718333,2528638.8,148.35352,0.038409,NK,2019-3-15,2.0,2.5688882,IL15
1.3710861,2306863.0,0.0,0.012803,NK,2019-3-15,2.0,2.7783766,IL15
0.9267755,1933357.1,168.64795,0.004268,NK,2019-3-15,2.0,1.7460399,IL15
0.9268065,2116661.5,142.17188,0.001423,NK,2019-3-15,2.0,1.0145597,IL15
0.7105584,2362096.0,442.2622,0.000474,NK,2019-3-15,2.0,0.7668493,IL15
0.6827376,38520844.0,8506.354,84.0,CD8,2019-3-15,2.0,0.95111394,IL15
3.9920697,525214080.0,11311.107,28.0,CD8,2019-3-15,2.0,17.379192,IL15
0.80950105,39202404.0,8788.051,9.333333,CD8,2019-3-15,2.0,2.5470238,IL15
0.7871711,34092644.0,8204.148,3.111,CD8,2019-3-15,2.0,1.8356805,IL15
1.0717257,18203290.0,5297.8125,1.037037,CD8,2019-3-15,2.0,2.1839232,IL15
2.672607,3564536.2,1181.4148,0.345679,CD8,2019-3-15,2.0,17.234425,IL15
18.812462,2902776.2,451.29272,0.115226,CD8,2019-3-15,2.0,670.406,IL15
3.8669188,1386975.6,331.8352,0.038409,CD8,2019-3-15,2.0,52.76276,IL15
4.0612392,1273403.1,33.003906,0.012803,CD8,2019-3-15,2.0,46.62207,IL15
12.221621,1500967.8,133.98706,0.004268,CD8,2019-3-15,2.0,427.85526,IL15
16.924414,1516367.1,0.0,0.001423,CD8,2019-3-15,2.0,757.53845,IL15
1.3988776,1216391.2,254.35742,0.000474,CD8,2019-3-15,2.0,9.853753,IL15
0.44180673,10392565.0,6173.4023,84.0,NK,2019-3-15,1.0,0.8702154,IL15
1.0097911,12901003.0,6655.046,28.0,NK,2019-3-15,1.0,2.9588675,IL15
0.6770748,13216140.0,6586.8535,9.333333,NK,2019-3-15,1.0,1.8328876,IL15
0.8495219,10625003.0,6648.083,3.111,NK,2019-3-15,1.0,2.1790051,IL15
1.2847558,7300125.5,4743.628,1.037037,NK,2019-3-15,1.0,5.11728,IL15
1.1803026,2487923.5,997.3159,0.345679,NK,2019-3-15,1.0,3.5214005,IL15
1.676718,2336578.0,434.1338,0.115226,NK,2019-3-15,1.0,4.9223275,IL15
1.5500512,2087270.8,292.87793,0.038409,NK,2019-3-15,1.0,4.2836943,IL15
1.6227999,2266778.2,227.16602,0.012803,NK,2019-3-15,1.0,4.454547,IL15
1.5151244,2109519.8,140.6914,0.004268,NK,2019-3-15,1.0,4.0208397,IL15
1.4038688,2054390.5,22.23291,0.001423,NK,2019-3-15,1.0,3.5075126,IL15
1.5794315,2507306.2,0.0,0.000474,NK,2019-3-15,1.0,3.4147449,IL15
0.66608685,35967624.0,10059.053,84.0,CD8,2019-3-15,1.0,1.8010535,IL15
0.5435021,36398948.0,10178.035,28.0,CD8,2019-3-15,1.0,0.8385997,IL15
0.74057424,37781224.0,10371.432,9.333333,CD8,2019-3-15,1.0,2.5383034,IL15
0.6417861,32677964.0,9755.458,3.111,CD8,2019-3-15,1.0,1.1002021,IL15
1.0801302,12399541.0,4841.2197,1.037037,CD8,2019-3-15,1.0,2.16124,IL15
1.6615543,2734219.2,1378.1375,0.345679,CD8,2019-3-15,1.0,5.034728,IL15
1.6750735,958680.5,525.6609,0.115226,CD8,2019-3-15,1.0,14.067242,IL15
2.2097917,918836.75,438.22144,0.038409,CD8,2019-3-15,1.0,21.772024,IL15
0.64763147,666455.94,255.19702,0.012803,CD8,2019-3-15,1.0,1.0582056,IL15
2.5818498,764762.2,202.67163,0.004268,CD8,2019-3-15,1.0,29.423748,IL15
5.927831,751137.75,0.0,0.001423,CD8,2019-3-15,1.0,164.51834,IL15
2.9508498,745090.44,52.226074,0.000474,CD8,2019-3-15,1.0,36.744144,IL15
0.44059703,13249826.0,6435.297,84.0,NK,2019-3-15,0.5,0.5449233,IL15
0.5875666,14103485.0,6227.4316,28.0,NK,2019-3-15,0.5,1.2814627,IL15
0.3868656,12751088.0,6402.255,9.333333,NK,2019-3-15,0.5,0.3311801,IL15
0.82821196,15194632.0,6733.3184,3.111,NK,2019-3-15,0.5,2.5438137,IL15
1.5232948,9658876.0,5199.42,1.037037,NK,2019-3-15,0.5,6.3051643,IL15
1.4373096,2947650.2,441.94238,0.345679,NK,2019-3-15,0.5,3.5029173,IL15
1.2875977,2143000.0,213.8706,0.115226,NK,2019-3-15,0.5,2.736905,IL15
1.1538013,1911141.5,159.97559,0.038409,NK,2019-3-15,0.5,2.1251292,IL15
0.84159166,1646781.4,59.481445,0.012803,NK,2019-3-15,0.5,1.1384249,IL15
1.4711554,1958110.9,8.584961,0.004268,NK,2019-3-15,0.5,4.003991,IL15
1.0541891,1806258.5,114.9707,0.001423,NK,2019-3-15,0.5,2.018381,IL15
1.9354086,2374636.8,0.0,0.000474,NK,2019-3-15,0.5,8.723149,IL15
0.7952206,47878020.0,12748.159,84.0,CD8,2019-3-15,0.5,3.0529923,IL15
0.5826733,47987228.0,12929.021,28.0,CD8,2019-3-15,0.5,1.0511813,IL15
0.6589555,44032950.0,12440.748,9.333333,CD8,2019-3-15,0.5,1.9155984,IL15
0.3540622,42543200.0,12661.245,3.111,CD8,2019-3-15,0.5,0.5831704,IL15
0.9044811,24614056.0,7469.176,1.037037,CD8,2019-3-15,0.5,1.4696193,IL15
1.9096764,2260913.8,514.44727,0.345679,CD8,2019-3-15,0.5,8.589469,IL15
1.384624,1164706.6,283.81665,0.115226,CD8,2019-3-15,0.5,8.578532,IL15
5.2931166,1431568.4,222.37012,0.038409,CD8,2019-3-15,0.5,88.87502,IL15
1.4246587,1065257.0,203.7273,0.012803,CD8,2019-3-15,0.5,9.476789,IL15
3.2787766,1129801.8,241.7312,0.004268,CD8,2019-3-15,0.5,58.309505,IL15
2.739439,1198639.0,163.89941,0.001423,CD8,2019-3-15,0.5,27.516855,IL15
1.0690548,961272.3,0.0,0.000474,CD8,2019-3-15,0.5,3.6382432,IL15
0.7607711,4778551.0,2953.3953,84.0,NK,2019-3-27,4.0,0.7857816,IL2
0.86892194,6304316.5,3198.2117,28.0,NK,2019-3-27,4.0,0.4889822,IL2
2.0639663,5152947.0,2667.1204,9.333333,NK,2019-3-27,4.0,9.893011,IL2
1.0673115,4429112.5,2514.719,3.111,NK,2019-3-27,4.0,1.6876869,IL2
1.1800243,5278371.5,2402.447,1.037037,NK,2019-3-27,4.0,1.6364517,IL2
1.0425698,4376041.0,2254.297,0.345679,NK,2019-3-27,4.0,1.2974072,IL2
1.4091393,4063785.0,1398.8142,0.115226,NK,2019-3-27,4.0,2.3332472,IL2
1.9660612,3301906.0,525.4265,0.038409,NK,2019-3-27,4.0,5.948148,IL2
2.0211222,3121195.5,281.94995,0.012803,NK,2019-3-27,4.0,5.452009,IL2
1.3222857,2146523.0,190.23657,0.004268,NK,2019-3-27,4.0,2.3715382,IL2
1.5866691,2188770.8,68.03833,0.001423,NK,2019-3-27,4.0,3.3941627,IL2
1.4159094,1967955.5,0.0,0.000474,NK,2019-3-27,4.0,2.7910562,IL2
2.4433537,21796418.0,5474.1245,84.0,CD8,2019-3-27,4.0,26.641489,IL2
8.048327,26157326.0,5322.7617,28.0,CD8,2019-3-27,4.0,242.79596,IL2
1.384232,21372030.0,5245.1167,9.333333,CD8,2019-3-27,4.0,3.55891,IL2
1.4862565,15168143.0,4194.126,3.111,CD8,2019-3-27,4.0,3.4574409,IL2
21.653402,21333072.0,3265.314,1.037037,CD8,2019-3-27,4.0,1064.281,IL2
3.0673401,9040212.0,1857.5247,0.345679,CD8,2019-3-27,4.0,13.103811,IL2
3.6050766,8795505.0,1207.6777,0.115226,CD8,2019-3-27,4.0,16.138788,IL2
4.6024094,5496162.0,648.6233,0.038409,CD8,2019-3-27,4.0,27.385105,IL2
4.9855533,2142032.8,302.76318,0.012803,CD8,2019-3-27,4.0,40.04291,IL2
6.901662,1237275.0,147.34119,0.004268,CD8,2019-3-27,4.0,86.28064,IL2
6.0645633,888976.6,71.98987,0.001423,CD8,2019-3-27,4.0,82.13612,IL2
6.332965,626903.06,0.0,0.000474,CD8,2019-3-27,4.0,120.782455,IL2
0.7058495,5144098.0,3454.4407,84.0,NK,2019-3-27,2.0,0.9089532,IL2
0.96820325,5613552.0,3897.5706,28.0,NK,2019-3-27,2.0,1.2468772,IL2
0.85546523,5119010.5,3379.735,9.333333,NK,2019-3-27,2.0,2.0889673,IL2
0.79392666,5014973.5,3130.1921,3.111,NK,2019-3-27,2.0,0.44414115,IL2
1.385017,4109317.5,1932.4968,1.037037,NK,2019-3-27,2.0,3.7243342,IL2
1.8053967,3718180.8,827.6848,0.345679,NK,2019-3-27,2.0,5.4872475,IL2
2.0450284,4439554.5,741.81274,0.115226,NK,2019-3-27,2.0,5.32915,IL2
1.9725531,2726897.5,421.2566,0.038409,NK,2019-3-27,2.0,5.8346624,IL2
1.5585628,2097694.0,204.52783,0.012803,NK,2019-3-27,2.0,3.104056,IL2
1.8066657,2198078.8,0.0,0.004268,NK,2019-3-27,2.0,4.3120313,IL2
1.6734682,2700544.8,140.79004,0.001423,NK,2019-3-27,2.0,3.2388701,IL2
1.9000008,2234531.2,53.23413,0.000474,NK,2019-3-27,2.0,5.7345905,IL2
7.349384,23915786.0,5062.1504,84.0,CD8,2019-3-27,2.0,226.47443,IL2
1.2881848,19049254.0,4907.496,28.0,CD8,2019-3-27,2.0,3.228767,IL2
1.4861315,16758951.0,4365.382,9.333333,CD8,2019-3-27,2.0,4.268217,IL2
2.109138,14543577.0,3571.369,3.111,CD8,2019-3-27,2.0,7.8624125,IL2
3.0105457,8826011.0,1714.6367,1.037037,CD8,2019-3-27,2.0,11.789437,IL2
4.2054563,4566625.0,688.4595,0.345679,CD8,2019-3-27,2.0,24.982008,IL2
4.628414,4066361.0,563.56445,0.115226,CD8,2019-3-27,2.0,30.670609,IL2
5.2873282,3273013.8,569.71265,0.038409,CD8,2019-3-27,2.0,39.408756,IL2
7.766522,803786.25,0.0,0.012803,CD8,2019-3-27,2.0,126.419556,IL2
52.907104,3225264.0,131.7113,0.004268,CD8,2019-3-27,2.0,3655.2632,IL2
5.5068455,691795.6,46.635864,0.001423,CD8,2019-3-27,2.0,78.87747,IL2
68.45026,4865031.5,25.870605,0.000474,CD8,2019-3-27,2.0,5195.499,IL2
0.9172241,5303526.5,3605.0708,84.0,NK,2019-3-27,1.0,1.2380204,IL2
1.4437431,7769428.5,4133.58,28.0,NK,2019-3-27,1.0,2.4989738,IL2
0.7529708,5870128.5,3789.7407,9.333333,NK,2019-3-27,1.0,0.71828794,IL2
1.0992886,5639765.5,3356.4043,3.111,NK,2019-3-27,1.0,1.8378296,IL2
1.3103527,3197726.8,1151.459,1.037037,NK,2019-3-27,1.0,2.4052114,IL2
1.8556507,6081611.5,954.4292,0.345679,NK,2019-3-27,1.0,4.383938,IL2
2.374869,5396567.0,681.2783,0.115226,NK,2019-3-27,1.0,6.915552,IL2
1.5089378,2141093.8,55.266113,0.038409,NK,2019-3-27,1.0,2.7729568,IL2
1.5542439,2350489.5,44.507324,0.012803,NK,2019-3-27,1.0,3.0033894,IL2
1.5478162,2336407.5,0.0,0.004268,NK,2019-3-27,1.0,2.7414494,IL2
1.5005459,2883848.0,259.03174,0.001423,NK,2019-3-27,1.0,2.2348728,IL2
1.5057771,2655504.8,100.45752,0.000474,NK,2019-3-27,1.0,2.5584502,IL2
0.9113677,13009903.0,4764.286,84.0,CD8,2019-3-27,1.0,1.52038,IL2
0.9592486,16098748.0,5566.8877,28.0,CD8,2019-3-27,1.0,1.9307971,IL2
0.9320288,13911118.0,4958.4326,9.333333,CD8,2019-3-27,1.0,1.4183116,IL2
1.4611207,13401429.0,4150.354,3.111,CD8,2019-3-27,1.0,3.6317172,IL2
2.4642076,14749361.0,2243.742,1.037037,CD8,2019-3-27,1.0,7.1260576,IL2
43.736485,9387733.0,482.99695,0.345679,CD8,2019-3-27,1.0,2937.2683,IL2
5.71824,2478984.0,352.20117,0.115226,CD8,2019-3-27,1.0,48.903736,IL2
8.438301,1904706.1,353.5398,0.038409,CD8,2019-3-27,1.0,118.48592,IL2
3.898202,475537.84,0.0,0.012803,CD8,2019-3-27,1.0,46.853077,IL2
4.854453,709956.4,152.3894,0.004268,CD8,2019-3-27,1.0,51.160114,IL2
4.9905233,795741.5,266.96228,0.001423,CD8,2019-3-27,1.0,58.590446,IL2
2.4159527,420821.62,17.949097,0.000474,CD8,2019-3-27,1.0,24.30974,IL2
0.59179103,4825347.5,4071.8147,84.0,NK,2019-3-27,0.5,2.2136683,IL2
0.72209084,5053201.0,4038.2874,28.0,NK,2019-3-27,0.5,0.5665946,IL2
0.74188954,5877239.5,4542.587,9.333333,NK,2019-3-27,0.5,1.2527351,IL2
0.81365174,5819813.0,4182.615,3.111,NK,2019-3-27,0.5,1.3707075,IL2
1.7541231,7364020.0,1774.0261,1.037037,NK,2019-3-27,0.5,4.1116204,IL2
2.205328,3158254.2,490.469,0.345679,NK,2019-3-27,0.5,7.212949,IL2
2.0494714,3509795.2,355.48218,0.115226,NK,2019-3-27,0.5,5.04615,IL2
2.043213,2384741.2,63.963135,0.038409,NK,2019-3-27,0.5,6.3770037,IL2
1.4895915,2344421.2,124.631836,0.012803,NK,2019-3-27,0.5,3.008131,IL2
1.4175955,2082508.0,166.92896,0.004268,NK,2019-3-27,0.5,2.732544,IL2
1.9285731,2253254.0,63.40454,0.001423,NK,2019-3-27,0.5,5.21589,IL2
1.62003,2080024.5,0.0,0.000474,NK,2019-3-27,0.5,4.102873,IL2
0.9881287,21785092.0,7174.1504,84.0,CD8,2019-3-27,0.5,2.255804,IL2
0.81116,23114082.0,7013.1074,28.0,CD8,2019-3-27,0.5,1.174417,IL2
0.87874115,20303974.0,6722.173,9.333333,CD8,2019-3-27,0.5,1.3493972,IL2
1.3357391,18680470.0,4994.204,3.111,CD8,2019-3-27,0.5,2.437653,IL2
2.951236,14487888.0,1810.5498,1.037037,CD8,2019-3-27,0.5,9.944952,IL2
6.109656,2204050.8,394.08118,0.345679,CD8,2019-3-27,0.5,59.66961,IL2
6.7864385,1701187.0,387.90527,0.115226,CD8,2019-3-27,0.5,75.26652,IL2
6.168019,922556.25,271.55176,0.038409,CD8,2019-3-27,0.5,76.00881,IL2
6.988176,654910.25,103.07434,0.012803,CD8,2019-3-27,0.5,105.43707,IL2
10.785785,915770.3,247.58447,0.004268,CD8,2019-3-27,0.5,260.7549,IL2
7.346394,700335.3,209.89844,0.001423,CD8,2019-3-27,0.5,129.369,IL2
2.139929,332986.25,0.0,0.000474,CD8,2019-3-27,0.5,25.719448,IL2
1.2393245,4922464.0,2675.1343,84.0,NK,2019-3-27,4.0,2.2411432,IL15
1.1534711,3300566.5,2185.1099,28.0,NK,2019-3-27,4.0,1.8311143,IL15
0.69873136,4431613.5,2550.81,9.333333,NK,2019-3-27,4.0,0.6325755,IL15
0.91941494,4986386.5,3155.52,3.111,NK,2019-3-27,4.0,0.87521935,IL15
0.8208092,4495654.5,2716.35,1.037037,NK,2019-3-27,4.0,0.36476898,IL15
0.67974347,3787301.5,3330.5962,0.345679,NK,2019-3-27,4.0,0.51651645,IL15
1.3034444,4215885.5,2129.3862,0.115226,NK,2019-3-27,4.0,2.6591868,IL15
1.1411682,3166279.8,1111.189,0.038409,NK,2019-3-27,4.0,1.651475,IL15
1.3902563,2073809.8,227.68774,0.012803,NK,2019-3-27,4.0,3.2050428,IL15
1.7055813,2556200.8,106.72656,0.004268,NK,2019-3-27,4.0,2.8810406,IL15
1.3731488,2024505.0,19.900879,0.001423,NK,2019-3-27,4.0,2.1639462,IL15
1.6650892,1776430.2,0.0,0.000474,NK,2019-3-27,4.0,3.684774,IL15
0.9936928,9585237.0,3551.378,84.0,CD8,2019-3-27,4.0,1.5350456,IL15
1.1399553,11324710.0,4074.934,28.0,CD8,2019-3-27,4.0,2.4685225,IL15
1.0512141,14595346.0,4607.064,9.333333,CD8,2019-3-27,4.0,1.851479,IL15
0.9946001,14287189.0,4695.6655,3.111,CD8,2019-3-27,4.0,1.4923091,IL15
0.8861838,15583491.0,5001.224,1.037037,CD8,2019-3-27,4.0,1.0194979,IL15
1.0730857,9224209.0,3647.5537,0.345679,CD8,2019-3-27,4.0,1.9278388,IL15
2.106543,5048413.0,1962.3473,0.115226,CD8,2019-3-27,4.0,7.211402,IL15
4.7932506,1628934.5,616.3927,0.038409,CD8,2019-3-27,4.0,47.994984,IL15
7.292603,742287.7,162.526,0.012803,CD8,2019-3-27,4.0,137.93869,IL15
5.9922037,573448.25,39.387695,0.004268,CD8,2019-3-27,4.0,98.66614,IL15
5.1049504,771198.6,169.29004,0.001423,CD8,2019-3-27,4.0,58.68712,IL15
5.6393023,482710.2,0.0,0.000474,CD8,2019-3-27,4.0,104.95135,IL15
1.2272809,5914114.5,3254.661,84.0,NK,2019-3-27,2.0,1.8374114,IL15
0.7608996,5293103.0,3657.7004,28.0,NK,2019-3-27,2.0,0.6722901,IL15
1.3566515,6096338.5,4174.3564,9.333333,NK,2019-3-27,2.0,3.331276,IL15
0.86174685,4165622.2,3427.7117,3.111,NK,2019-3-27,2.0,1.807632,IL15
0.5369722,5182447.0,3252.8625,1.037037,NK,2019-3-27,2.0,0.11790943,IL15
1.313067,3925170.5,1824.1956,0.345679,NK,2019-3-27,2.0,1.9531522,IL15
1.4828823,2575024.8,472.2998,0.115226,NK,2019-3-27,2.0,2.4132028,IL15
1.6589078,2375102.8,315.32373,0.038409,NK,2019-3-27,2.0,3.4582496,IL15
1.9510528,2174873.2,224.80054,0.012803,NK,2019-3-27,2.0,5.340253,IL15
1.1936926,2313181.0,191.75684,0.004268,NK,2019-3-27,2.0,1.133091,IL15
1.2617042,1762493.1,0.0,0.001423,NK,2019-3-27,2.0,1.505837,IL15
1.5732336,2246220.2,142.21948,0.000474,NK,2019-3-27,2.0,2.6074343,IL15
1.0861832,9609421.0,3822.9724,84.0,CD8,2019-3-27,2.0,2.4804387,IL15
0.90392953,13334258.0,4672.1514,28.0,CD8,2019-3-27,2.0,1.3057399,IL15
0.90899587,17689328.0,5595.1123,9.333333,CD8,2019-3-27,2.0,1.633882,IL15
1.1242298,13034052.0,4572.585,3.111,CD8,2019-3-27,2.0,2.647788,IL15
