Dose,Ligand,Skew,Date,Variance,Mean,Kurtosis,alphStatCov,Cell,Time
0.001423,R38Q N-term,0,3/1/2019,0,0.0,0,0,CD8,4.0
0.000474,R38Q N-term,0,3/1/2019,0,11.53594970000006,0,0,CD8,4.0
84.0,R38Q N-term,0,3/1/2019,0,27711.94702,0,0,Treg,0.5
28.0,R38Q N-term,0,3/1/2019,0,22791.20288,0,0,Treg,0.5
9.333333,R38Q N-term,0,3/1/2019,0,18141.82398,0,0,Treg,0.5
3.111,R38Q N-term,0,3/1/2019,0,10851.970459999999,0,0,Treg,0.5
1.037037,R38Q N-term,0,3/1/2019,0,1654.3405770000002,0,0,Treg,0.5
0.345679,R38Q N-term,0,3/1/2019,0,649.2653809999999,0,0,Treg,0.5
0.115226,R38Q N-term,0,3/1/2019,0,991.8381350000002,0,0,Treg,0.5
0.038409,R38Q N-term,0,3/1/2019,0,301.3937990000002,0,0,Treg,0.5
0.012803,R38Q N-term,0,3/1/2019,0,565.9250490000002,0,0,Treg,0.5
0.004268,R38Q N-term,0,3/1/2019,0,261.64624100000015,0,0,Treg,0.5
0.001423,R38Q N-term,0,3/1/2019,0,286.7326660000001,0,0,Treg,0.5
0.000474,R38Q N-term,0,3/1/2019,0,0.0,0,0,Treg,0.5
84.0,R38Q N-term,0,3/1/2019,0,25440.698487,0,0,Treg,1.0
28.0,R38Q N-term,0,3/1/2019,0,22030.821537,0,0,Treg,1.0
9.333333,R38Q N-term,0,3/1/2019,0,20634.606687,0,0,Treg,1.0
3.111,R38Q N-term,0,3/1/2019,0,10614.203367,0,0,Treg,1.0
1.037037,R38Q N-term,0,3/1/2019,0,2128.948486,0,0,Treg,1.0
0.345679,R38Q N-term,0,3/1/2019,0,417.84985400000005,0,0,Treg,1.0
0.115226,R38Q N-term,0,3/1/2019,0,545.1628419999997,0,0,Treg,1.0
0.038409,R38Q N-term,0,3/1/2019,0,739.999268,0,0,Treg,1.0
0.012803,R38Q N-term,0,3/1/2019,0,197.18322799999987,0,0,Treg,1.0
0.004268,R38Q N-term,0,3/1/2019,0,161.701904,0,0,Treg,1.0
0.001423,R38Q N-term,0,3/1/2019,0,103.7805179999998,0,0,Treg,1.0
0.000474,R38Q N-term,0,3/1/2019,0,0.0,0,0,Treg,1.0
84.0,R38Q N-term,0,3/1/2019,0,22134.448858000003,0,0,Treg,2.0
28.0,R38Q N-term,0,3/1/2019,0,21266.282838000003,0,0,Treg,2.0
9.333333,R38Q N-term,0,3/1/2019,0,20699.472288,0,0,Treg,2.0
3.111,R38Q N-term,0,3/1/2019,0,14982.749638,0,0,Treg,2.0
1.037037,R38Q N-term,0,3/1/2019,0,9663.584598,0,0,Treg,2.0
0.345679,R38Q N-term,0,3/1/2019,0,2756.849243999999,0,0,Treg,2.0
0.115226,R38Q N-term,0,3/1/2019,0,913.1492920000003,0,0,Treg,2.0
0.038409,R38Q N-term,0,3/1/2019,0,759.0352790000009,0,0,Treg,2.0
0.012803,R38Q N-term,0,3/1/2019,0,247.12390200000004,0,0,Treg,2.0
0.004268,R38Q N-term,0,3/1/2019,0,148.51648,0,0,Treg,2.0
0.001423,R38Q N-term,0,3/1/2019,0,536.054566,0,0,Treg,2.0
0.000474,R38Q N-term,0,3/1/2019,0,0.0,0,0,Treg,2.0
84.0,R38Q N-term,0,3/1/2019,0,27558.838624,0,0,Treg,4.0
28.0,R38Q N-term,0,3/1/2019,0,22037.903073999998,0,0,Treg,4.0
9.333333,R38Q N-term,0,3/1/2019,0,23566.188233999997,0,0,Treg,4.0
3.111,R38Q N-term,0,3/1/2019,0,19623.410894,0,0,Treg,4.0
1.037037,R38Q N-term,0,3/1/2019,0,18018.000733999997,0,0,Treg,4.0
0.345679,R38Q N-term,0,3/1/2019,0,15470.332764,0,0,Treg,4.0
0.115226,R38Q N-term,0,3/1/2019,0,8782.128664,0,0,Treg,4.0
0.038409,R38Q N-term,0,3/1/2019,0,2522.244385,0,0,Treg,4.0
0.012803,R38Q N-term,0,3/1/2019,0,955.973389,0,0,Treg,4.0
0.004268,R38Q N-term,0,3/1/2019,0,212.63915999999995,0,0,Treg,4.0
0.001423,R38Q N-term,0,3/1/2019,0,0.0,0,0,Treg,4.0
0.000474,R38Q N-term,0,3/1/2019,0,23.651611999999886,0,0,Treg,4.0
84.0,R38Q N-term,0,3/1/2019,0,9630.07178,0,0,Thelper,0.5
28.0,R38Q N-term,0,3/1/2019,0,4883.710449000001,0,0,Thelper,0.5
9.333333,R38Q N-term,0,3/1/2019,0,696.7993170000002,0,0,Thelper,0.5
3.111,R38Q N-term,0,3/1/2019,0,474.9345700000001,0,0,Thelper,0.5
1.037037,R38Q N-term,0,3/1/2019,0,486.41528300000004,0,0,Thelper,0.5
0.345679,R38Q N-term,0,3/1/2019,0,380.39038100000016,0,0,Thelper,0.5
0.115226,R38Q N-term,0,3/1/2019,0,384.013428,0,0,Thelper,0.5
0.038409,R38Q N-term,0,3/1/2019,0,287.95117200000004,0,0,Thelper,0.5
0.012803,R38Q N-term,0,3/1/2019,0,434.44116199999985,0,0,Thelper,0.5
0.004268,R38Q N-term,0,3/1/2019,0,317.42199700000015,0,0,Thelper,0.5
0.001423,R38Q N-term,0,3/1/2019,0,148.3516850000001,0,0,Thelper,0.5
0.000474,R38Q N-term,0,3/1/2019,0,0.0,0,0,Thelper,0.5
84.0,R38Q N-term,0,3/1/2019,0,4847.084229,0,0,Thelper,1.0
28.0,R38Q N-term,0,3/1/2019,0,3055.4177250000002,0,0,Thelper,1.0
9.333333,R38Q N-term,0,3/1/2019,0,934.7382819999998,0,0,Thelper,1.0
3.111,R38Q N-term,0,3/1/2019,0,521.668457,0,0,Thelper,1.0
1.037037,R38Q N-term,0,3/1/2019,0,379.0178229999999,0,0,Thelper,1.0
0.345679,R38Q N-term,0,3/1/2019,0,392.6851809999996,0,0,Thelper,1.0
0.115226,R38Q N-term,0,3/1/2019,0,517.0703129999999,0,0,Thelper,1.0
0.038409,R38Q N-term,0,3/1/2019,0,385.0526129999996,0,0,Thelper,1.0
0.012803,R38Q N-term,0,3/1/2019,0,468.3966069999999,0,0,Thelper,1.0
0.004268,R38Q N-term,0,3/1/2019,0,322.3726809999996,0,0,Thelper,1.0
0.001423,R38Q N-term,0,3/1/2019,0,259.9644780000001,0,0,Thelper,1.0
0.000474,R38Q N-term,0,3/1/2019,0,0.0,0,0,Thelper,1.0
84.0,R38Q N-term,0,3/1/2019,0,2767.132690999999,0,0,Thelper,2.0
28.0,R38Q N-term,0,3/1/2019,0,2363.9256589999995,0,0,Thelper,2.0
9.333333,R38Q N-term,0,3/1/2019,0,891.7557380000001,0,0,Thelper,2.0
3.111,R38Q N-term,0,3/1/2019,0,547.2850339999998,0,0,Thelper,2.0
1.037037,R38Q N-term,0,3/1/2019,0,469.3387449999998,0,0,Thelper,2.0
0.345679,R38Q N-term,0,3/1/2019,0,227.4307859999999,0,0,Thelper,2.0
0.115226,R38Q N-term,0,3/1/2019,0,269.290894,0,0,Thelper,2.0
0.038409,R38Q N-term,0,3/1/2019,0,202.0693359999998,0,0,Thelper,2.0
0.012803,R38Q N-term,0,3/1/2019,0,130.3062749999999,0,0,Thelper,2.0
0.004268,R38Q N-term,0,3/1/2019,0,210.7513429999999,0,0,Thelper,2.0
0.001423,R38Q N-term,0,3/1/2019,0,250.9481199999998,0,0,Thelper,2.0
0.000474,R38Q N-term,0,3/1/2019,0,0.0,0,0,Thelper,2.0
84.0,R38Q N-term,0,3/1/2019,0,6433.499756000001,0,0,Thelper,4.0
28.0,R38Q N-term,0,3/1/2019,0,4044.479735999999,0,0,Thelper,4.0
9.333333,R38Q N-term,0,3/1/2019,0,2854.9152830000007,0,0,Thelper,4.0
3.111,R38Q N-term,0,3/1/2019,0,1565.4230960000004,0,0,Thelper,4.0
1.037037,R38Q N-term,0,3/1/2019,0,1077.4802250000012,0,0,Thelper,4.0
0.345679,R38Q N-term,0,3/1/2019,0,711.9855960000004,0,0,Thelper,4.0
0.115226,R38Q N-term,0,3/1/2019,0,424.8237310000004,0,0,Thelper,4.0
0.038409,R38Q N-term,0,3/1/2019,0,282.3630370000003,0,0,Thelper,4.0
0.012803,R38Q N-term,0,3/1/2019,0,229.18579100000034,0,0,Thelper,4.0
0.004268,R38Q N-term,0,3/1/2019,0,210.43176300000027,0,0,Thelper,4.0
0.001423,R38Q N-term,0,3/1/2019,0,197.5517580000003,0,0,Thelper,4.0
0.000474,R38Q N-term,0,3/1/2019,0,0.0,0,0,Thelper,4.0
84.0,F42Q N-Term,0,3/1/2019,0,3146.619751,0,0,NK,0.5
28.0,F42Q N-Term,0,3/1/2019,0,2016.6073,0,0,NK,0.5
9.333333,F42Q N-Term,0,3/1/2019,0,382.30737299999964,0,0,NK,0.5
3.111,F42Q N-Term,0,3/1/2019,0,352.8778080000004,0,0,NK,0.5
1.037037,F42Q N-Term,0,3/1/2019,0,299.614014,0,0,NK,0.5
0.345679,F42Q N-Term,0,3/1/2019,0,91.63049300000011,0,0,NK,0.5
0.115226,F42Q N-Term,0,3/1/2019,0,58.69201700000008,0,0,NK,0.5
0.038409,F42Q N-Term,0,3/1/2019,0,149.31005900000014,0,0,NK,0.5
0.012803,F42Q N-Term,0,3/1/2019,0,205.6485600000001,0,0,NK,0.5
0.004268,F42Q N-Term,0,3/1/2019,0,224.66687000000002,0,0,NK,0.5
0.001423,F42Q N-Term,0,3/1/2019,0,6.53979500000014,0,0,NK,0.5
0.000474,F42Q N-Term,0,3/1/2019,0,0.0,0,0,NK,0.5
84.0,F42Q N-Term,0,3/1/2019,0,3107.6705935,0,0,NK,1.0
28.0,F42Q N-Term,0,3/1/2019,0,2313.8402715,0,0,NK,1.0
9.333333,F42Q N-Term,0,3/1/2019,0,674.5307005000001,0,0,NK,1.0
3.111,F42Q N-Term,0,3/1/2019,0,384.2844845000001,0,0,NK,1.0
1.037037,F42Q N-Term,0,3/1/2019,0,9.52252199999998,0,0,NK,1.0
0.345679,F42Q N-Term,0,3/1/2019,0,476.79119849999995,0,0,NK,1.0
0.115226,F42Q N-Term,0,3/1/2019,0,310.20306350000044,0,0,NK,1.0
0.038409,F42Q N-Term,0,3/1/2019,0,310.00909450000006,0,0,NK,1.0
0.012803,F42Q N-Term,0,3/1/2019,0,153.99285850000012,0,0,NK,1.0
0.004268,F42Q N-Term,0,3/1/2019,0,316.5813595000001,0,0,NK,1.0
0.001423,F42Q N-Term,0,3/1/2019,0,88.0502315,0,0,NK,1.0
0.000474,F42Q N-Term,0,3/1/2019,0,0.0,0,0,NK,1.0
84.0,F42Q N-Term,0,3/1/2019,0,2302.6108400000003,0,0,NK,2.0
28.0,F42Q N-Term,0,3/1/2019,0,2507.1933599999998,0,0,NK,2.0
9.333333,F42Q N-Term,0,3/1/2019,0,634.0997319999999,0,0,NK,2.0
3.111,F42Q N-Term,0,3/1/2019,0,560.4971929999999,0,0,NK,2.0
1.037037,F42Q N-Term,0,3/1/2019,0,296.1666259999995,0,0,NK,2.0
0.345679,F42Q N-Term,0,3/1/2019,0,149.71435599999995,0,0,NK,2.0
0.115226,F42Q N-Term,0,3/1/2019,0,82.1352539999998,0,0,NK,2.0
0.038409,F42Q N-Term,0,3/1/2019,0,180.9785159999999,0,0,NK,2.0
0.012803,F42Q N-Term,0,3/1/2019,0,58.303588999999874,0,0,NK,2.0
0.004268,F42Q N-Term,0,3/1/2019,0,1.5415039999998044,0,0,NK,2.0
0.001423,F42Q N-Term,0,3/1/2019,0,59.159423999999944,0,0,NK,2.0
0.000474,F42Q N-Term,0,3/1/2019,0,0.0,0,0,NK,2.0
84.0,F42Q N-Term,0,3/1/2019,0,1970.884644,0,0,NK,4.0
28.0,F42Q N-Term,0,3/1/2019,0,2002.8607179999997,0,0,NK,4.0
9.333333,F42Q N-Term,0,3/1/2019,0,1785.353394,0,0,NK,4.0
3.111,F42Q N-Term,0,3/1/2019,0,1196.8299559999998,0,0,NK,4.0
1.037037,F42Q N-Term,0,3/1/2019,0,819.975952,0,0,NK,4.0
0.345679,F42Q N-Term,0,3/1/2019,0,237.0238039999997,0,0,NK,4.0
0.115226,F42Q N-Term,0,3/1/2019,0,421.1361089999998,0,0,NK,4.0
0.038409,F42Q N-Term,0,3/1/2019,0,0.0,0,0,NK,4.0
0.012803,F42Q N-Term,0,3/1/2019,0,328.437866,0,0,NK,4.0
0.004268,F42Q N-Term,0,3/1/2019,0,201.4283449999998,0,0,NK,4.0
0.001423,F42Q N-Term,0,3/1/2019,0,122.15978999999993,0,0,NK,4.0
0.000474,F42Q N-Term,0,3/1/2019,0,224.10510299999987,0,0,NK,4.0
84.0,F42Q N-Term,0,3/1/2019,0,5188.4562989999995,0,0,CD8,0.5
28.0,F42Q N-Term,0,3/1/2019,0,2411.177246,0,0,CD8,0.5
9.333333,F42Q N-Term,0,3/1/2019,0,177.4265130000001,0,0,CD8,0.5
3.111,F42Q N-Term,0,3/1/2019,0,304.9776610000001,0,0,CD8,0.5
1.037037,F42Q N-Term,0,3/1/2019,0,336.9353020000001,0,0,CD8,0.5
0.345679,F42Q N-Term,0,3/1/2019,0,174.86767500000042,0,0,CD8,0.5
0.115226,F42Q N-Term,0,3/1/2019,0,129.578125,0,0,CD8,0.5
0.038409,F42Q N-Term,0,3/1/2019,0,112.73632799999996,0,0,CD8,0.5
0.012803,F42Q N-Term,0,3/1/2019,0,240.2027579999999,0,0,CD8,0.5
0.004268,F42Q N-Term,0,3/1/2019,0,177.6613769999999,0,0,CD8,0.5
0.001423,F42Q N-Term,0,3/1/2019,0,6.336913999999979,0,0,CD8,0.5
0.000474,F42Q N-Term,0,3/1/2019,0,0.0,0,0,CD8,0.5
84.0,F42Q N-Term,0,3/1/2019,0,4254.8887331,0,0,CD8,1.0
28.0,F42Q N-Term,0,3/1/2019,0,1924.1057741000002,0,0,CD8,1.0
9.333333,F42Q N-Term,0,3/1/2019,0,420.2807011,0,0,CD8,1.0
3.111,F42Q N-Term,0,3/1/2019,0,253.35443110000006,0,0,CD8,1.0
1.037037,F42Q N-Term,0,3/1/2019,0,0.0,0,0,CD8,1.0
0.345679,F42Q N-Term,0,3/1/2019,0,264.2384641000001,0,0,CD8,1.0
0.115226,F42Q N-Term,0,3/1/2019,0,174.98407010000005,0,0,CD8,1.0
0.038409,F42Q N-Term,0,3/1/2019,0,269.3645631000004,0,0,CD8,1.0
0.012803,F42Q N-Term,0,3/1/2019,0,159.3423461,0,0,CD8,1.0
0.004268,F42Q N-Term,0,3/1/2019,0,200.1087031000004,0,0,CD8,1.0
0.001423,F42Q N-Term,0,3/1/2019,0,41.26251220000006,0,0,CD8,1.0
0.000474,F42Q N-Term,0,3/1/2019,0,19.55603020000001,0,0,CD8,1.0
84.0,F42Q N-Term,0,3/1/2019,0,3230.7028809999997,0,0,CD8,2.0
28.0,F42Q N-Term,0,3/1/2019,0,2024.626221,0,0,CD8,2.0
9.333333,F42Q N-Term,0,3/1/2019,0,394.03442399999994,0,0,CD8,2.0
3.111,F42Q N-Term,0,3/1/2019,0,409.62146000000007,0,0,CD8,2.0
1.037037,F42Q N-Term,0,3/1/2019,0,219.48852499999998,0,0,CD8,2.0
0.345679,F42Q N-Term,0,3/1/2019,0,100.77758800000015,0,0,CD8,2.0
0.115226,F42Q N-Term,0,3/1/2019,0,99.8880610000001,0,0,CD8,2.0
0.038409,F42Q N-Term,0,3/1/2019,0,86.85790999999995,0,0,CD8,2.0
0.012803,F42Q N-Term,0,3/1/2019,0,71.34069799999997,0,0,CD8,2.0
0.004268,F42Q N-Term,0,3/1/2019,0,76.38818300000003,0,0,CD8,2.0
0.001423,F42Q N-Term,0,3/1/2019,0,6.773681000000124,0,0,CD8,2.0
0.000474,F42Q N-Term,0,3/1/2019,0,0.0,0,0,CD8,2.0
84.0,F42Q N-Term,0,3/1/2019,0,3379.7685540000007,0,0,CD8,4.0
28.0,F42Q N-Term,0,3/1/2019,0,2662.7148429999997,0,0,CD8,4.0
9.333333,F42Q N-Term,0,3/1/2019,0,1346.62207,0,0,CD8,4.0
3.111,F42Q N-Term,0,3/1/2019,0,629.4388419999998,0,0,CD8,4.0
1.037037,F42Q N-Term,0,3/1/2019,0,438.0996089999999,0,0,CD8,4.0
0.345679,F42Q N-Term,0,3/1/2019,0,129.4304199999999,0,0,CD8,4.0
0.115226,F42Q N-Term,0,3/1/2019,0,212.6824949999998,0,0,CD8,4.0
0.038409,F42Q N-Term,0,3/1/2019,0,0.0,0,0,CD8,4.0
0.012803,F42Q N-Term,0,3/1/2019,0,185.15063399999985,0,0,CD8,4.0
0.004268,F42Q N-Term,0,3/1/2019,0,59.3135979999995,0,0,CD8,4.0
0.001423,F42Q N-Term,0,3/1/2019,0,46.292236,0,0,CD8,4.0
0.000474,F42Q N-Term,0,3/1/2019,0,61.992552999999816,0,0,CD8,4.0
84.0,F42Q N-Term,0,3/1/2019,0,41758.237551,0,0,Treg,0.5
28.0,F42Q N-Term,0,3/1/2019,0,34502.382081,0,0,Treg,0.5
9.333333,F42Q N-Term,0,3/1/2019,0,3133.7775880000013,0,0,Treg,0.5
3.111,F42Q N-Term,0,3/1/2019,0,1297.1042479999996,0,0,Treg,0.5
1.037037,F42Q N-Term,0,3/1/2019,0,1186.4865719999998,0,0,Treg,0.5
0.345679,F42Q N-Term,0,3/1/2019,0,829.952636,0,0,Treg,0.5
0.115226,F42Q N-Term,0,3/1/2019,0,475.5983879999999,0,0,Treg,0.5
0.038409,F42Q N-Term,0,3/1/2019,0,496.6145019999999,0,0,Treg,0.5
0.012803,F42Q N-Term,0,3/1/2019,0,1106.8659659999998,0,0,Treg,0.5
0.004268,F42Q N-Term,0,3/1/2019,0,644.6687009999996,0,0,Treg,0.5
0.001423,F42Q N-Term,0,3/1/2019,0,151.7185059999997,0,0,Treg,0.5
0.000474,F42Q N-Term,0,3/1/2019,0,0.0,0,0,Treg,0.5
84.0,F42Q N-Term,0,3/1/2019,0,35719.404293,0,0,Treg,1.0
28.0,F42Q N-Term,0,3/1/2019,0,29947.035153,0,0,Treg,1.0
9.333333,F42Q N-Term,0,3/1/2019,0,2540.8447259999984,0,0,Treg,1.0
3.111,F42Q N-Term,0,3/1/2019,0,3071.199218999999,0,0,Treg,1.0
1.037037,F42Q N-Term,0,3/1/2019,0,882.1586910000001,0,0,Treg,1.0
0.345679,F42Q N-Term,0,3/1/2019,0,696.7875979999999,0,0,Treg,1.0
0.115226,F42Q N-Term,0,3/1/2019,0,851.186279,0,0,Treg,1.0
0.038409,F42Q N-Term,0,3/1/2019,0,602.5161130000001,0,0,Treg,1.0
0.012803,F42Q N-Term,0,3/1/2019,0,579.0415040000007,0,0,Treg,1.0
0.004268,F42Q N-Term,0,3/1/2019,0,1086.63623,0,0,Treg,1.0
0.001423,F42Q N-Term,0,3/1/2019,0,249.59155299999975,0,0,Treg,1.0
0.000474,F42Q N-Term,0,3/1/2019,0,0.0,0,0,Treg,1.0
84.0,F42Q N-Term,0,3/1/2019,0,33519.550781,0,0,Treg,2.0
28.0,F42Q N-Term,0,3/1/2019,0,27179.089841000008,0,0,Treg,2.0
9.333333,F42Q N-Term,0,3/1/2019,0,8220.662111,0,0,Treg,2.0
3.111,F42Q N-Term,0,3/1/2019,0,4688.966796999999,0,0,Treg,2.0
1.037037,F42Q N-Term,0,3/1/2019,0,1283.0998529999997,0,0,Treg,2.0
0.345679,F42Q N-Term,0,3/1/2019,0,394.7314449999999,0,0,Treg,2.0
0.115226,F42Q N-Term,0,3/1/2019,0,379.60717699999987,0,0,Treg,2.0
0.038409,F42Q N-Term,0,3/1/2019,0,343.459961,0,0,Treg,2.0
0.012803,F42Q N-Term,0,3/1/2019,0,69.92578099999992,0,0,Treg,2.0
0.004268,F42Q N-Term,0,3/1/2019,0,246.95751900000005,0,0,Treg,2.0
0.001423,F42Q N-Term,0,3/1/2019,0,196.81005800000003,0,0,Treg,2.0
0.000474,F42Q N-Term,0,3/1/2019,0,0.0,0,0,Treg,2.0
84.0,F42Q N-Term,0,3/1/2019,0,27039.347416,0,0,Treg,4.0
28.0,F42Q N-Term,0,3/1/2019,0,30115.007566,0,0,Treg,4.0
9.333333,F42Q N-Term,0,3/1/2019,0,22989.095456,0,0,Treg,4.0
3.111,F42Q N-Term,0,3/1/2019,0,15859.099365999999,0,0,Treg,4.0
1.037037,F42Q N-Term,0,3/1/2019,0,8540.913816,0,0,Treg,4.0
0.345679,F42Q N-Term,0,3/1/2019,0,3578.262939,0,0,Treg,4.0
0.115226,F42Q N-Term,0,3/1/2019,0,983.7883299999999,0,0,Treg,4.0
0.038409,F42Q N-Term,0,3/1/2019,0,640.1418450000001,0,0,Treg,4.0
0.012803,F42Q N-Term,0,3/1/2019,0,0.0,0,0,Treg,4.0
0.004268,F42Q N-Term,0,3/1/2019,0,149.85668899999973,0,0,Treg,4.0
0.001423,F42Q N-Term,0,3/1/2019,0,594.421386,0,0,Treg,4.0
0.000474,F42Q N-Term,0,3/1/2019,0,497.75317300000006,0,0,Treg,4.0
84.0,F42Q N-Term,0,3/1/2019,0,13902.399903999998,0,0,Thelper,0.5
28.0,F42Q N-Term,0,3/1/2019,0,4548.746094,0,0,Thelper,0.5
9.333333,F42Q N-Term,0,3/1/2019,0,791.3566900000001,0,0,Thelper,0.5
3.111,F42Q N-Term,0,3/1/2019,0,528.631836,0,0,Thelper,0.5
1.037037,F42Q N-Term,0,3/1/2019,0,487.75586000000067,0,0,Thelper,0.5
0.345679,F42Q N-Term,0,3/1/2019,0,545.654297,0,0,Thelper,0.5
0.115226,F42Q N-Term,0,3/1/2019,0,394.6977539999998,0,0,Thelper,0.5
0.038409,F42Q N-Term,0,3/1/2019,0,402.7058109999998,0,0,Thelper,0.5
0.012803,F42Q N-Term,0,3/1/2019,0,455.91357500000004,0,0,Thelper,0.5
0.004268,F42Q N-Term,0,3/1/2019,0,436.58398500000067,0,0,Thelper,0.5
0.001423,F42Q N-Term,0,3/1/2019,0,206.6728519999997,0,0,Thelper,0.5
0.000474,F42Q N-Term,0,3/1/2019,0,0.0,0,0,Thelper,0.5
84.0,F42Q N-Term,0,3/1/2019,0,7200.2749029999995,0,0,Thelper,1.0
28.0,F42Q N-Term,0,3/1/2019,0,2971.420409999999,0,0,Thelper,1.0
9.333333,F42Q N-Term,0,3/1/2019,0,629.090821,0,0,Thelper,1.0
3.111,F42Q N-Term,0,3/1/2019,0,741.6943360000002,0,0,Thelper,1.0
1.037037,F42Q N-Term,0,3/1/2019,0,457.24804700000027,0,0,Thelper,1.0
0.345679,F42Q N-Term,0,3/1/2019,0,554.7609869999999,0,0,Thelper,1.0
0.115226,F42Q N-Term,0,3/1/2019,0,381.02929700000027,0,0,Thelper,1.0
0.038409,F42Q N-Term,0,3/1/2019,0,351.1037600000002,0,0,Thelper,1.0
0.012803,F42Q N-Term,0,3/1/2019,0,500.3098150000003,0,0,Thelper,1.0
0.004268,F42Q N-Term,0,3/1/2019,0,466.65649400000007,0,0,Thelper,1.0
0.001423,F42Q N-Term,0,3/1/2019,0,198.6853030000002,0,0,Thelper,1.0
0.000474,F42Q N-Term,0,3/1/2019,0,0.0,0,0,Thelper,1.0
84.0,F42Q N-Term,0,3/1/2019,0,3460.648437,0,0,Thelper,2.0
28.0,F42Q N-Term,0,3/1/2019,0,2097.107666,0,0,Thelper,2.0
9.333333,F42Q N-Term,0,3/1/2019,0,382.63940400000024,0,0,Thelper,2.0
3.111,F42Q N-Term,0,3/1/2019,0,350.2233880000001,0,0,Thelper,2.0
1.037037,F42Q N-Term,0,3/1/2019,0,209.46264600000018,0,0,Thelper,2.0
0.345679,F42Q N-Term,0,3/1/2019,0,115.72338800000011,0,0,Thelper,2.0
0.115226,F42Q N-Term,0,3/1/2019,0,104.69946200000004,0,0,Thelper,2.0
0.038409,F42Q N-Term,0,3/1/2019,0,70.339111,0,0,Thelper,2.0
0.012803,F42Q N-Term,0,3/1/2019,0,102.34460400000057,0,0,Thelper,2.0
0.004268,F42Q N-Term,0,3/1/2019,0,154.05615199999988,0,0,Thelper,2.0
0.001423,F42Q N-Term,0,3/1/2019,0,0.0,0,0,Thelper,2.0
0.000474,F42Q N-Term,0,3/1/2019,0,74.87719700000002,0,0,Thelper,2.0
84.0,F42Q N-Term,0,3/1/2019,0,4377.697265999999,0,0,Thelper,4.0
28.0,F42Q N-Term,0,3/1/2019,0,3402.9208989999993,0,0,Thelper,4.0
9.333333,F42Q N-Term,0,3/1/2019,0,1429.1240240000002,0,0,Thelper,4.0
3.111,F42Q N-Term,0,3/1/2019,0,855.9953620000001,0,0,Thelper,4.0
1.037037,F42Q N-Term,0,3/1/2019,0,107.44897500000002,0,0,Thelper,4.0
0.345679,F42Q N-Term,0,3/1/2019,0,238.3576660000001,0,0,Thelper,4.0
0.115226,F42Q N-Term,0,3/1/2019,0,113.07788100000016,0,0,Thelper,4.0
0.038409,F42Q N-Term,0,3/1/2019,0,0.0,0,0,Thelper,4.0
0.012803,F42Q N-Term,0,3/1/2019,0,26.395629999999983,0,0,Thelper,4.0
0.004268,F42Q N-Term,0,3/1/2019,0,162.4991460000001,0,0,Thelper,4.0
0.001423,F42Q N-Term,0,3/1/2019,0,145.84228500000017,0,0,Thelper,4.0
0.000474,F42Q N-Term,0,3/1/2019,0,298.181153,0,0,Thelper,4.0
84.0,N88D C-term,0,3/1/2019,0,850.6054690000001,0,0,NK,0.5
28.0,N88D C-term,0,3/1/2019,0,809.2062990000002,0,0,NK,0.5
9.333333,N88D C-term,0,3/1/2019,0,337.964111,0,0,NK,0.5
3.111,N88D C-term,0,3/1/2019,0,497.8496090000001,0,0,NK,0.5
1.037037,N88D C-term,0,3/1/2019,0,412.1252440000003,0,0,NK,0.5
0.345679,N88D C-term,0,3/1/2019,0,516.5383300000001,0,0,NK,0.5
0.115226,N88D C-term,0,3/1/2019,0,395.49682600000006,0,0,NK,0.5
0.038409,N88D C-term,0,3/1/2019,0,234.175659,0,0,NK,0.5
0.012803,N88D C-term,0,3/1/2019,0,261.6734620000002,0,0,NK,0.5
0.004268,N88D C-term,0,3/1/2019,0,115.4479980000001,0,0,NK,0.5
0.001423,N88D C-term,0,3/1/2019,0,0.0,0,0,NK,0.5
0.000474,N88D C-term,0,3/1/2019,0,145.92272900000012,0,0,NK,0.5
84.0,N88D C-term,0,3/1/2019,0,803.0097659999999,0,0,NK,1.0
28.0,N88D C-term,0,3/1/2019,0,1103.337891,0,0,NK,1.0
9.333333,N88D C-term,0,3/1/2019,0,563.3520509999998,0,0,NK,1.0
3.111,N88D C-term,0,3/1/2019,0,519.253174,0,0,NK,1.0
1.037037,N88D C-term,0,3/1/2019,0,398.1420899999998,0,0,NK,1.0
0.345679,N88D C-term,0,3/1/2019,0,554.409424,0,0,NK,1.0
0.115226,N88D C-term,0,3/1/2019,0,223.81921399999987,0,0,NK,1.0
0.038409,N88D C-term,0,3/1/2019,0,221.337403,0,0,NK,1.0
0.012803,N88D C-term,0,3/1/2019,0,133.602662,0,0,NK,1.0
0.004268,N88D C-term,0,3/1/2019,0,111.44885299999987,0,0,NK,1.0
0.001423,N88D C-term,0,3/1/2019,0,7.242675999999847,0,0,NK,1.0
0.000474,N88D C-term,0,3/1/2019,0,0.0,0,0,NK,1.0
84.0,N88D C-term,0,3/1/2019,0,763.9113770000001,0,0,NK,2.0
28.0,N88D C-term,0,3/1/2019,0,656.7133780000001,0,0,NK,2.0
9.333333,N88D C-term,0,3/1/2019,0,629.6350089999999,0,0,NK,2.0
3.111,N88D C-term,0,3/1/2019,0,371.41308600000025,0,0,NK,2.0
1.037037,N88D C-term,0,3/1/2019,0,366.62084900000013,0,0,NK,2.0
0.345679,N88D C-term,0,3/1/2019,0,163.68212800000015,0,0,NK,2.0
