Time,Variance,Skew,Dose,Cell,Date,Ligand,Mean,alphStatCov,Kurtosis,Bivalent
1.0,13821278.466941426,11.439336292197199,0.001423,Thelper,12/5/2019,F42Q N-Term,250.25959548832884,102647.44954247317,184.65140551001747,0
1.0,4304182.621068936,3.1465302627887404,0.000474,Thelper,12/5/2019,F42Q N-Term,171.4999637320775,154027.79851988895,15.976024684169403,0
0.5,434825483.4519951,-1.06217812477717,84.0,Treg,12/5/2019,F42Q N-Term,47037.489185333594,-414704.4007904592,0.19802552943972307,0
0.5,530825609.79563385,0.7220513745173873,28.0,Treg,12/5/2019,F42Q N-Term,32844.88379207479,-496073.80432964733,1.7117171860616809,0
0.5,112725042.50423385,0.9087013933041744,9.333333,Treg,12/5/2019,F42Q N-Term,8383.139471775288,722887.6842103146,-0.14943724294668836,0
0.5,57695420.554044545,1.009787016299964,3.111,Treg,12/5/2019,F42Q N-Term,5187.072130796463,677549.366438735,0.28417672328652266,0
0.5,160607403.8841477,0.9843450881405715,1.037037,Treg,12/5/2019,F42Q N-Term,9795.27029226669,2214348.891277274,-0.10800722628630632,0
0.5,97132775.38384262,3.0467996508725776,0.345679,Treg,12/5/2019,F42Q N-Term,2820.201049113031,719382.751344296,9.014247834128644,0
0.5,31012181.77100486,3.5862462774874855,0.115226,Treg,12/5/2019,F42Q N-Term,950.7175959184556,113605.03567248626,16.066664746580493,0
0.5,94554675.80478527,1.9425619281636133,0.038409,Treg,12/5/2019,F42Q N-Term,4489.45598892061,308662.7593751849,3.2042085363255683,0
0.5,61892358.467359744,2.648046377491294,0.012803,Treg,12/5/2019,F42Q N-Term,2731.9695030164025,47527.65739367062,7.253174111560396,0
0.5,74596884.5687281,3.3481677058001695,0.004268,Treg,12/5/2019,F42Q N-Term,1849.1639765043215,188529.1798125753,11.047495559094926,0
0.5,144136901.3987929,4.59691053913829,0.001423,Treg,12/5/2019,F42Q N-Term,2814.1126182723706,206362.6366761243,24.6703389769352,0
0.5,131218132.35945038,8.959250860667808,0.000474,Treg,12/5/2019,F42Q N-Term,0.0,-57117.70993803179,83.22895938960497,0
0.5,270292116.9573046,1.376851940200598,84.0,Thelper,12/5/2019,F42Q N-Term,13704.555890022299,2056379.3091883296,1.4593508638739365,0
0.5,128950113.17110372,1.9791105609039419,28.0,Thelper,12/5/2019,F42Q N-Term,6924.767564999608,1586330.274159829,3.577102916347485,0
0.5,43827013.70589378,16.746739331930506,9.333333,Thelper,12/5/2019,F42Q N-Term,707.4892866759244,305477.3275897585,317.1495657808666,0
0.5,5213508.910600805,5.538821995747941,3.111,Thelper,12/5/2019,F42Q N-Term,132.98601996142838,84311.9256517923,43.80944467905446,0
0.5,3185589.2626910256,3.530892912467205,1.037037,Thelper,12/5/2019,F42Q N-Term,0.0,70758.6374079993,18.64982359240263,0
0.5,6738978.238520102,5.33380749651126,0.345679,Thelper,12/5/2019,F42Q N-Term,202.83797712961336,78956.37113281095,40.13973078274516,0
0.5,8712530.886083802,6.316606799196177,0.115226,Thelper,12/5/2019,F42Q N-Term,306.61753675090176,124808.20128076784,53.162574325269006,0
0.5,11760066.921272913,6.103833513886169,0.038409,Thelper,12/5/2019,F42Q N-Term,320.3778224691814,276377.05538227875,47.268725340299284,0
0.5,5915616.312441764,7.88509770972319,0.012803,Thelper,12/5/2019,F42Q N-Term,30.043504739498985,60760.13010768572,99.70865548114753,0
0.5,8780380.239790743,5.483362391292703,0.004268,Thelper,12/5/2019,F42Q N-Term,265.25827711694365,92515.23152128118,39.72107380478936,0
0.5,27389557.650476176,12.952918277549262,0.001423,Thelper,12/5/2019,F42Q N-Term,75.16370915215475,191678.15997498028,212.27173986112746,0
0.5,50877941.00823736,9.929863240750198,0.000474,Thelper,12/5/2019,F42Q N-Term,534.9716902596313,81359.63799140493,112.22916575020317,0
4.0,682392867.035446,2.3869227139660767,84.0,Treg,12/5/2019,N88D C-term,25452.964210455804,-538114.6334715148,8.554381869980277,0
4.0,594384008.4486346,1.059183216133044,28.0,Treg,12/5/2019,N88D C-term,32405.46867816754,-1436427.9224581982,2.7540721605103045,0
4.0,271394986.6525953,1.9373716765994224,9.333333,Treg,12/5/2019,N88D C-term,26378.540805172328,-34431.556001115445,8.016384071779644,0
4.0,282402803.6219501,0.7862373389867778,3.111,Treg,12/5/2019,N88D C-term,21798.377724556027,-971775.9072912004,0.9849024074509378,0
4.0,170411597.0681965,0.11258860675191987,1.037037,Treg,12/5/2019,N88D C-term,17687.8635568324,-470735.6318826545,-0.6549610568933062,0
4.0,153803355.04752052,1.216875918418156,0.345679,Treg,12/5/2019,N88D C-term,10946.900956205269,889856.5312077027,1.3975340763454662,0
4.0,103411843.63086714,1.819128585242593,0.115226,Treg,12/5/2019,N88D C-term,7151.401583712304,69264.63029856875,3.8629028446220683,0
4.0,140750773.48567706,2.498829204253285,0.038409,Treg,12/5/2019,N88D C-term,4326.657573496603,1132842.2017164142,5.977352898118754,0
4.0,17153506.042780768,2.4666151146528206,0.012803,Treg,12/5/2019,N88D C-term,267.54123153635965,46932.386497649415,6.760474691816439,0
4.0,22610298.09138883,4.897577697441668,0.004268,Treg,12/5/2019,N88D C-term,0.0,39646.76192697343,29.801612658756078,0
4.0,831359869.6659516,4.553259005452498,0.001423,Treg,12/5/2019,N88D C-term,10313.413181498014,2816027.913522758,22.60849894817744,0
4.0,26796757.859561097,4.501681262798037,0.000474,Treg,12/5/2019,N88D C-term,381.9826519519743,-67076.04764848291,24.53407951193131,0
4.0,424381115.8299291,1.1625262699909074,84.0,Thelper,12/5/2019,N88D C-term,20654.65931695658,537289.9753400157,2.6785796194199687,0
4.0,425517161.04845375,0.8743457988002203,28.0,Thelper,12/5/2019,N88D C-term,19837.985604725676,2092046.698867117,0.06280915192899128,0
4.0,228073566.28285095,1.2801803416652509,9.333333,Thelper,12/5/2019,N88D C-term,12148.299798056172,1440597.0439397346,1.1250996893839993,0
4.0,99494951.63837102,2.331964752708659,3.111,Thelper,12/5/2019,N88D C-term,5912.442884638867,973305.3258469539,5.963794743850611,0
4.0,46103490.23555451,3.539182819406815,1.037037,Thelper,12/5/2019,N88D C-term,2581.443003497447,857462.1555506497,15.056251638555196,0
4.0,16770312.831293758,6.8542702403602815,0.345679,Thelper,12/5/2019,N88D C-term,1057.4139487912516,308454.7075989626,75.5296469448488,0
4.0,4682397.136001291,3.673320191384319,0.115226,Thelper,12/5/2019,N88D C-term,409.63464568932045,163420.94249253368,19.800276615943133,0
4.0,5877623.365578417,9.703545673918052,0.038409,Thelper,12/5/2019,N88D C-term,0.0,64971.14749684953,144.70479812615963,0
4.0,2759366.0867675426,3.523333144024259,0.012803,Thelper,12/5/2019,N88D C-term,127.46435195017875,19672.134495083446,25.156916899772074,0
4.0,4140706.9138940996,4.575244715850548,0.004268,Thelper,12/5/2019,N88D C-term,313.0113435139631,85769.93129882182,33.263428744783596,0
4.0,8115160.88310812,8.857117120671246,0.001423,Thelper,12/5/2019,N88D C-term,488.6741272366189,120474.74874802316,118.09282951062188,0
4.0,4366113.85892059,3.334220331582551,0.000474,Thelper,12/5/2019,N88D C-term,560.9019012882809,39135.8498269586,20.97825090140428,0
2.0,568519668.3297299,0.238526736615349,84.0,Treg,12/5/2019,N88D C-term,41291.138869897615,2042897.6063465893,-0.47718238098512256,0
2.0,473309434.63975036,0.18383996632989594,28.0,Treg,12/5/2019,N88D C-term,40161.46979839572,63651.65422723677,-0.6734472527970872,0
2.0,415923661.8838047,0.6586671120850264,9.333333,Treg,12/5/2019,N88D C-term,24636.601198701108,848106.4775455125,0.16300555215948398,0
2.0,685414704310.0605,5.915947239324553,3.111,Treg,12/5/2019,N88D C-term,152758.09004820144,49633072.57399091,33.00848222324282,0
2.0,110558515.82431673,0.982219754726726,1.037037,Treg,12/5/2019,N88D C-term,7041.075809175571,782820.7405187206,0.0906707373091371,0
2.0,106833793.90650551,1.2688821126585814,0.345679,Treg,12/5/2019,N88D C-term,4881.461797162106,251888.28504997274,0.41086382255230713,0
2.0,43765786.97384949,2.5540375239542525,0.115226,Treg,12/5/2019,N88D C-term,0.0,-126863.36882247038,5.847182905300119,0
2.0,148918898.90542015,1.9154638319933912,0.038409,Treg,12/5/2019,N88D C-term,3959.5842603795227,704227.5423216985,2.4265631287898257,0
2.0,101237099.50122432,2.197811264051365,0.012803,Treg,12/5/2019,N88D C-term,1817.194406509041,575643.1852853425,3.6750733345364006,0
2.0,173576371.60109013,2.4698909465052417,0.004268,Treg,12/5/2019,N88D C-term,4285.0140519044,517533.17511467985,5.695281963172805,0
2.0,83461470.62175266,3.2921604849215753,0.001423,Treg,12/5/2019,N88D C-term,613.3054021715452,484669.5629775656,10.53254825300268,0
2.0,76626388.03914021,2.2879677185376246,0.000474,Treg,12/5/2019,N88D C-term,1165.1766923584473,657503.1379844287,4.46907617308924,0
2.0,496414991.7305501,1.3811366149936462,84.0,Thelper,12/5/2019,N88D C-term,18446.733505601547,1891016.6810776787,1.9799123537588512,0
2.0,218579949.9492944,1.4441211793466158,28.0,Thelper,12/5/2019,N88D C-term,11397.10249575972,876769.8820743571,1.748882612351947,0
2.0,24703562.60095671,3.3843652917104188,9.333333,Thelper,12/5/2019,N88D C-term,1926.96301349537,529177.5815756302,14.766914614010364,0
2.0,27297103.521308266,4.021334036215756,3.111,Thelper,12/5/2019,N88D C-term,1601.681151325361,768747.466506781,20.819117777726788,0
2.0,4646818.864720112,2.9811626107547164,1.037037,Thelper,12/5/2019,N88D C-term,258.9071846007723,127648.77876915675,11.731106176177674,0
2.0,3441015.35397436,3.1649426598189225,0.345679,Thelper,12/5/2019,N88D C-term,150.01702845389445,47035.99950809241,16.328738573261546,0
2.0,2925097.513387499,3.135276022582817,0.115226,Thelper,12/5/2019,N88D C-term,53.43866341218927,77645.397491145,17.22755481194492,0
2.0,9058013.86159505,7.789612348741637,0.038409,Thelper,12/5/2019,N88D C-term,233.71178051592324,224577.89548487405,88.95061540556254,0
2.0,5246215.05696577,3.30177164066363,0.012803,Thelper,12/5/2019,N88D C-term,0.0,84136.79365782738,14.523396184941177,0
2.0,4291934.559510395,4.578935994788178,0.004268,Thelper,12/5/2019,N88D C-term,108.09294742072211,29805.773948676964,33.77639627743541,0
2.0,3877795.1794430367,3.4666931374467387,0.001423,Thelper,12/5/2019,N88D C-term,3.014538654047783,160779.6153127873,17.728988076137146,0
2.0,6019689.170301466,6.345075755634532,0.000474,Thelper,12/5/2019,N88D C-term,189.36483202838326,-8925.084202681552,73.47883407556992,0
1.0,506574297.6651585,0.5013244256153547,84.0,Treg,12/5/2019,N88D C-term,41879.84422909205,-610500.0656265185,0.39280852351487994,0
1.0,536279666.26975876,0.8131595331501867,28.0,Treg,12/5/2019,N88D C-term,31029.221127969744,-798719.2154035456,1.9035036132517842,0
1.0,284841880.43283665,0.5986859297484602,9.333333,Treg,12/5/2019,N88D C-term,15030.969251402694,1696782.0444561408,-0.7311348722039854,0
1.0,176605641.13367635,2.1677540122793473,3.111,Treg,12/5/2019,N88D C-term,7163.497464915805,778880.5261411669,4.986362522532648,0
1.0,132676747.10056776,2.159462057764614,1.037037,Treg,12/5/2019,N88D C-term,4175.5997000450625,1367481.1340237807,4.354464728889518,0
1.0,55746942.69814205,2.396348094591147,0.345679,Treg,12/5/2019,N88D C-term,996.2495845206286,307022.56360158866,6.089804343224415,0
1.0,72310445.38425449,2.718804687717538,0.115226,Treg,12/5/2019,N88D C-term,725.1479750701346,186058.28837105926,6.5285832093912735,0
1.0,57914619.1460062,1.2978366195299076,0.038409,Treg,12/5/2019,N88D C-term,1767.812960148086,600216.0669419094,0.3514675856765215,0
1.0,51653423.59645392,3.144970218146371,0.012803,Treg,12/5/2019,N88D C-term,0.0,323776.32546070724,11.185878431467875,0
1.0,40362875.88415606,2.173419859377737,0.004268,Treg,12/5/2019,N88D C-term,1472.9400038016593,473808.0249074105,5.767426462978349,0
1.0,124043861.22892962,3.9425766555069206,0.001423,Treg,12/5/2019,N88D C-term,544.6502084509693,1158932.3377845015,16.064771400151226,0
1.0,279512441.46276456,6.466375376834293,0.000474,Treg,12/5/2019,N88D C-term,1074.6604735208584,297433.25170953944,48.19203800390736,0
1.0,391219131.2251268,1.0494133346686991,84.0,Thelper,12/5/2019,N88D C-term,17335.657783531315,2412769.85171813,0.6064784342862914,0
1.0,347831262.29531527,1.4170605418643876,28.0,Thelper,12/5/2019,N88D C-term,15235.426751291343,1071239.0885250645,2.2121296852342516,0
1.0,7554005.021692455,2.611542690588337,9.333333,Thelper,12/5/2019,N88D C-term,689.785607007248,304666.0731447184,9.891671952999753,0
1.0,8844256.793320633,3.5849569689107263,3.111,Thelper,12/5/2019,N88D C-term,739.387332439609,208234.66753171443,19.319170045071267,0
1.0,6038342.840389036,4.527544848945094,1.037037,Thelper,12/5/2019,N88D C-term,214.91519531082122,111898.89772997437,32.88015069179932,0
1.0,6065211.68732782,5.565119321106533,0.345679,Thelper,12/5/2019,N88D C-term,201.46970002691933,151905.98701497272,52.241490201450155,0
1.0,5021992.45066449,3.4661963283705233,0.115226,Thelper,12/5/2019,N88D C-term,179.96181537522807,133603.74754780135,20.453717501570235,0
1.0,6677445.756764621,6.434319838014319,0.038409,Thelper,12/5/2019,N88D C-term,193.13725487572538,138986.85035372654,70.89097309493823,0
1.0,4900411.599717228,3.8692511159213883,0.012803,Thelper,12/5/2019,N88D C-term,3.6356347531477695,63054.40699397885,25.870682727678847,0
1.0,4778246.480508013,2.895088378542287,0.004268,Thelper,12/5/2019,N88D C-term,141.21908765940225,88350.65685735596,13.008307618980467,0
1.0,14384772.235788902,10.820184565535751,0.001423,Thelper,12/5/2019,N88D C-term,0.0,80890.24690094653,161.81181277796134,0
1.0,37052920.88668599,8.583809954631688,0.000474,Thelper,12/5/2019,N88D C-term,42.11547201659096,-4399.569977694522,82.23227319688266,0
0.5,1307141724.1499007,1.1091349891681503,84.0,Treg,12/5/2019,N88D C-term,53910.24963722377,885658.663656685,2.249739965603389,0
0.5,491761667.10942966,-0.26917101221300727,28.0,Treg,12/5/2019,N88D C-term,44397.8584982598,-2438608.565277816,-0.2813501013339219,0
0.5,342086220566.44684,5.097770199577948,9.333333,Treg,12/5/2019,N88D C-term,127200.91889003837,-16328269.551110467,24.00457674360131,0
0.5,214064805.53540176,1.6840398721652456,3.111,Treg,12/5/2019,N88D C-term,9115.484198231687,2052044.7861689026,2.3726597891309718,0
0.5,78422176.89185458,2.1142354439368347,1.037037,Treg,12/5/2019,N88D C-term,4223.27179542678,776142.9006996991,4.6075654267064,0
0.5,165543039.4525437,2.3439531715070414,0.345679,Treg,12/5/2019,N88D C-term,5417.172180445902,1191967.6237909663,5.107023073858393,0
0.5,41949181.398219824,2.4730017032969025,0.115226,Treg,12/5/2019,N88D C-term,1607.791832298807,-238605.67269820973,5.263644868256346,0
0.5,71576357.60347567,1.8519577642344383,0.038409,Treg,12/5/2019,N88D C-term,2805.764031002869,1282564.106107876,2.3506352240508503,0
0.5,166651489.6535595,3.4893932304607493,0.012803,Treg,12/5/2019,N88D C-term,6168.015821030519,1381626.1644879594,13.440055797712613,0
0.5,222493478.29101285,2.705628251005219,0.004268,Treg,12/5/2019,N88D C-term,6209.21294786857,1512651.2374850137,7.286684769139656,0
0.5,13501268.171778783,1.849689172292256,0.001423,Treg,12/5/2019,N88D C-term,0.0,281215.51888609055,3.3187899638225797,0
0.5,133841283.6655943,2.4925031840290743,0.000474,Treg,12/5/2019,N88D C-term,3399.0065470953186,871605.2872303826,5.940120930214931,0
0.5,629786479.6253551,1.1493361835587228,84.0,Thelper,12/5/2019,N88D C-term,24150.093361770123,1656592.1212758056,2.930328780886186,0
0.5,423664476.25986105,0.9632687535543237,28.0,Thelper,12/5/2019,N88D C-term,19489.265610247072,2412507.5015888936,-0.01933857699423802,0
0.5,32659186425.74896,17.707689723322954,9.333333,Thelper,12/5/2019,N88D C-term,11344.875354772892,5317782.004660037,311.7082648089154,0
0.5,8870361.670269476,2.7620161699533914,3.111,Thelper,12/5/2019,N88D C-term,797.13495603299,151195.897096294,9.792966465512412,0
0.5,11900410.478277843,3.440739556960185,1.037037,Thelper,12/5/2019,N88D C-term,1040.2446406749546,183456.7422865219,18.167727044171635,0
0.5,7080697.113025244,3.4196774799212153,0.345679,Thelper,12/5/2019,N88D C-term,541.2419361160469,178412.32750460957,17.02670919064459,0
0.5,6250721.572599271,2.4756475356103333,0.115226,Thelper,12/5/2019,N88D C-term,562.846617744463,162403.2220344537,9.311964095599743,0
0.5,7783860.660744742,3.6121613154911425,0.038409,Thelper,12/5/2019,N88D C-term,487.22593670385504,56705.00310974828,20.580915484608244,0
0.5,6195436.258079386,2.8549132493378537,0.012803,Thelper,12/5/2019,N88D C-term,599.690762751818,37663.11512889935,15.30716425819898,0
0.5,4300978.599319427,2.4042537888325297,0.004268,Thelper,12/5/2019,N88D C-term,239.4765355451391,6178.364405613125,9.327740294900842,0
0.5,13109366.308842888,8.263100889832911,0.001423,Thelper,12/5/2019,N88D C-term,630.5246641243994,96845.66629812848,105.68756816935066,0
0.5,5463169.846371929,3.3059918400317465,0.000474,Thelper,12/5/2019,N88D C-term,0.0,56849.27322779551,18.33196351403747,0
4.0,3903096.3665604405,1.8195882532419236,84.0,NK,11/8/2019,WT N-term,1476.352590004804,0,6.012221019178233,0
4.0,2657210.5296597527,1.558028897044426,28.0,NK,11/8/2019,WT N-term,1028.4566173196617,0,3.195342602297816,0
4.0,3999903.2421599794,2.1450872698859347,9.333333,NK,11/8/2019,WT N-term,1016.5467485657728,0,5.676128780344804,0
4.0,6646845.242638303,10.897898663962625,3.111,NK,11/8/2019,WT N-term,810.0394537939037,0,239.1754536979897,0
4.0,3208217.3870176435,2.0646876446271007,1.037037,NK,11/8/2019,WT N-term,428.50119692666294,0,5.596551542775574,0
4.0,3590859.008304434,2.1926544384570086,0.345679,NK,11/8/2019,WT N-term,359.3063819417266,0,6.152718696511046,0
4.0,4079543.6870076717,2.9442157754800715,0.115226,NK,11/8/2019,WT N-term,417.20294542512465,0,15.031802303156418,0
4.0,2882832.9902201695,2.272322402724214,0.038409,NK,11/8/2019,WT N-term,176.70422383060736,0,6.999815262757124,0
4.0,2884652.5827798024,2.2883580086288178,0.012803,NK,11/8/2019,WT N-term,0.0,0,6.601110217217027,0
4.0,2968864.824443112,2.493492783243663,0.004268,NK,11/8/2019,WT N-term,52.33243208399813,0,8.807620607421926,0
4.0,2728827.1632698686,2.209812066947219,0.001423,NK,11/8/2019,WT N-term,97.2693477181922,0,7.179478776340032,0
4.0,3773449.3974655624,5.860938957958054,0.000474,NK,11/8/2019,WT N-term,203.66318780685765,0,91.25323934905043,0
4.0,20943410.097143836,6.863980898485761,84.0,CD8,11/8/2019,WT N-term,3379.820770824018,0,113.54964371259595,0
4.0,12445649.085516354,4.037386806473117,28.0,CD8,11/8/2019,WT N-term,2562.0605188872437,0,47.38286686633931,0
4.0,8691806.017354738,3.1823417611929723,9.333333,CD8,11/8/2019,WT N-term,1879.4062058187612,0,29.22507521279315,0
4.0,24290261.861026086,21.240719730681587,3.111,CD8,11/8/2019,WT N-term,1674.9637557642275,0,676.2365247547166,0
4.0,9580476.880467461,2.529625671268614,1.037037,CD8,11/8/2019,WT N-term,1650.1670247012892,0,10.577144250647363,0
4.0,8080749.300987668,2.237769698372325,0.345679,CD8,11/8/2019,WT N-term,1498.4848861175692,0,6.022443790410845,0
4.0,6041474.09699842,3.0005587065689916,0.115226,CD8,11/8/2019,WT N-term,1087.73086876059,0,12.967741160935725,0
4.0,2632692.527641448,3.378720947856195,0.038409,CD8,11/8/2019,WT N-term,537.604471333633,0,14.939331789603742,0
4.0,3432733.845198083,11.653561086630543,0.012803,CD8,11/8/2019,WT N-term,365.2093348712148,0,238.8259079367294,0
4.0,1016671.4565340345,12.653123754404197,0.004268,CD8,11/8/2019,WT N-term,61.91699966303037,0,291.26354876444384,0
4.0,3352142.1164769004,44.48636721354365,0.001423,CD8,11/8/2019,WT N-term,41.68336441570119,0,2350.5298213710776,0
4.0,1523160.70106148,23.160608943786325,0.000474,CD8,11/8/2019,WT N-term,0.0,0,706.4140433262945,0
2.0,3385088.165406689,1.4453329849552756,84.0,NK,11/8/2019,WT N-term,1300.284924250692,0,2.6636738019943387,0
2.0,2886504.486913448,1.5964127221770612,28.0,NK,11/8/2019,WT N-term,1040.5224656783369,0,3.1336473297599197,0
2.0,9601983.51050469,14.763203407216844,9.333333,NK,11/8/2019,WT N-term,423.368509913754,0,330.3627571619274,0
2.0,3953839.150385471,4.90460982092958,3.111,NK,11/8/2019,WT N-term,220.0400294766107,0,57.50624298437588,0
2.0,3570646.5159964403,3.3070020945268097,1.037037,NK,11/8/2019,WT N-term,211.4302267435146,0,22.643997065405888,0
2.0,3103545.529398477,2.355677570460955,0.345679,NK,11/8/2019,WT N-term,110.42458452723736,0,7.331105563072308,0
2.0,3980863.5588365295,5.594096810771609,0.115226,NK,11/8/2019,WT N-term,114.28547050320435,0,73.96669594252262,0
2.0,4012404.273207964,7.269618705408908,0.038409,NK,11/8/2019,WT N-term,65.50959854148732,0,125.199651440123,0
2.0,2295964.626245769,2.3639610949760095,0.012803,NK,11/8/2019,WT N-term,0.0,0,8.26993748513669,0
2.0,1993736.6140430006,2.427523469152459,0.004268,NK,11/8/2019,WT N-term,18.29829361635143,0,9.677885037358575,0
2.0,5575678.465236697,16.680015096543528,0.001423,NK,11/8/2019,WT N-term,192.8565561709729,0,434.34256751901927,0
2.0,1976473.3460704028,2.216283057061312,0.000474,NK,11/8/2019,WT N-term,126.14761824489301,0,8.519566045727618,0
2.0,15015639.751148937,6.730600191277866,84.0,CD8,11/8/2019,WT N-term,2558.679410386053,0,115.33322451188374,0
2.0,6978164.289892413,1.961567361144299,28.0,CD8,11/8/2019,WT N-term,1794.5814625738406,0,4.978071806879282,0
2.0,6779645.922444881,2.2788167198934888,9.333333,CD8,11/8/2019,WT N-term,1376.2894614566897,0,5.635856805060657,0
2.0,6600931.198551281,8.05310555039032,3.111,CD8,11/8/2019,WT N-term,1053.3943713133633,0,147.30334915607477,0
2.0,3773638.3491791068,2.793590968880732,1.037037,CD8,11/8/2019,WT N-term,834.7469752050586,0,9.684314619990555,0
2.0,1724773.9688277678,4.175814777512509,0.345679,CD8,11/8/2019,WT N-term,335.84447636763593,0,22.513234283542467,0
2.0,3475837.7602928816,25.706758455152467,0.115226,CD8,11/8/2019,WT N-term,201.59239451032613,0,963.3358039791347,0
2.0,463649.8536446859,4.477330901763844,0.038409,CD8,11/8/2019,WT N-term,21.31273932779453,0,37.52917046289013,0
2.0,4716067.073388658,28.40182486945173,0.012803,CD8,11/8/2019,WT N-term,85.13716925141193,0,942.1747695367145,0
2.0,3782418.388309879,25.973688418782004,0.004268,CD8,11/8/2019,WT N-term,85.81872205554828,0,779.3508553791538,0
2.0,632965.2370437083,10.166571422617837,0.001423,CD8,11/8/2019,WT N-term,11.288909980299252,0,176.52148013363828,0
2.0,547975.3503654519,11.32715994248252,0.000474,CD8,11/8/2019,WT N-term,0.0,0,243.76923764534456,0
1.0,4666521.325524323,1.1761885876838813,84.0,NK,11/8/2019,WT N-term,1781.8301082960397,0,1.6366746909926553,0
1.0,3528596.4649995808,1.547290612492353,28.0,NK,11/8/2019,WT N-term,1248.8276824879176,0,3.2571076502821867,0
1.0,3312792.3182066116,2.3345961599233735,9.333333,NK,11/8/2019,WT N-term,174.8515000818927,0,6.299600147624963,0
1.0,6653013.539707305,7.606588309753034,3.111,NK,11/8/2019,WT N-term,324.92022047784644,0,111.59361282614229,0
1.0,3049565.2732321043,2.442439821789308,1.037037,NK,11/8/2019,WT N-term,45.273096557279814,0,7.050574414044069,0
1.0,3139978.112742894,2.6422287201945283,0.345679,NK,11/8/2019,WT N-term,32.80444262635001,0,8.347434621888015,0
1.0,5942208.715945815,15.684754579653703,0.115226,NK,11/8/2019,WT N-term,130.26885888832976,0,413.502255636278,0
1.0,2745151.079135887,2.842694261112844,0.038409,NK,11/8/2019,WT N-term,0.0,0,10.642118804483875,0
1.0,9247224.936295375,23.22538582370329,0.012803,NK,11/8/2019,WT N-term,131.4535468460649,0,731.9001228193596,0
1.0,2885056.2015849883,2.8492263817072687,0.004268,NK,11/8/2019,WT N-term,81.39220305727122,0,10.835162784198259,0
1.0,2512820.338397689,2.6032533535572724,0.001423,NK,11/8/2019,WT N-term,170.50592156109565,0,10.224936617726941,0
1.0,2610154.256546266,2.4355788965135043,0.000474,NK,11/8/2019,WT N-term,145.09262328023055,0,8.095540856357603,0
1.0,12564225.640217524,1.9286007371850657,84.0,CD8,11/8/2019,WT N-term,3049.2517015075427,0,9.247071911138233,0
1.0,10784201.212306395,4.028578608653698,28.0,CD8,11/8/2019,WT N-term,2305.582752636489,0,42.83836265654995,0
1.0,6992187.557921894,1.8939478083349846,9.333333,CD8,11/8/2019,WT N-term,1557.4621390956618,0,3.6173195587673135,0
1.0,5733571.931745284,2.163293208607382,3.111,CD8,11/8/2019,WT N-term,1286.2933752706338,0,5.127978371018253,0
1.0,5943866.477335074,9.88972280436675,1.037037,CD8,11/8/2019,WT N-term,894.8804042652791,0,218.63762948709297,0
1.0,2262161.443564813,12.20124003519354,0.345679,CD8,11/8/2019,WT N-term,319.4251990998344,0,306.14560259541867,0
1.0,1271698.0406143372,12.339762485386688,0.115226,CD8,11/8/2019,WT N-term,136.5850592417649,0,236.79868514300915,0
1.0,2029327.270214108,24.308242488529213,0.038409,CD8,11/8/2019,WT N-term,91.16356245976164,0,763.2214883460675,0
1.0,425639.50427251373,3.6532755688269907,0.012803,CD8,11/8/2019,WT N-term,48.78009632722973,0,22.560718380699676,0
1.0,784625.7731326775,18.663327866568387,0.004268,CD8,11/8/2019,WT N-term,48.465391936028254,0,624.5417290548028,0
1.0,9664421.583219714,34.53296113705537,0.001423,CD8,11/8/2019,WT N-term,142.90737862482007,0,1376.0620465475786,0
1.0,326904.53687687364,3.836856281827266,0.000474,CD8,11/8/2019,WT N-term,0.0,0,26.68166710231854,0
0.5,3047871.3118941025,1.3227836286486485,84.0,NK,11/8/2019,WT N-term,1492.2528375213142,0,3.2517167331495074,0
0.5,3404592.105178702,1.6712671714431613,28.0,NK,11/8/2019,WT N-term,1367.4141969252264,0,3.8389925154545033,0
0.5,3847772.824676527,2.0504466422324534,9.333333,NK,11/8/2019,WT N-term,463.3844303747303,0,4.630164696975071,0
0.5,6232294.037108787,8.797217868805802,3.111,NK,11/8/2019,WT N-term,393.57984771450924,0,145.12722368145774,0
0.5,7856573.4350596145,12.994584776203968,1.037037,NK,11/8/2019,WT N-term,260.72166044262576,0,261.251060591969,0
0.5,111297237.01002927,29.170410326100875,0.345679,NK,11/8/2019,WT N-term,541.8532140700859,0,871.9284483741017,0
0.5,2593201.3653111,2.6189265383944527,0.115226,NK,11/8/2019,WT N-term,0.0,0,7.917760061682234,0
0.5,7515506.5893982705,14.712796422604866,0.038409,NK,11/8/2019,WT N-term,227.53207152777668,0,332.8119156733419,0
0.5,6972070.132564065,21.79299845885512,0.012803,NK,11/8/2019,WT N-term,78.81759953501705,0,655.1386846788589,0
0.5,2224559.347233914,2.250462574713602,0.004268,NK,11/8/2019,WT N-term,115.94287958835616,0,7.373746052049572,0
0.5,2645702.7324817106,2.2688600875910194,0.001423,NK,11/8/2019,WT N-term,150.96742595602018,0,6.852615012139632,0
0.5,3135986.870962677,2.339168963943405,0.000474,NK,11/8/2019,WT N-term,197.8724303076326,0,6.543794866409181,0
0.5,12218052.977801638,1.5511271706441494,84.0,CD8,11/8/2019,WT N-term,3237.0789960015754,0,5.111795635487402,0
0.5,12753154.793931684,5.357944579048422,28.0,CD8,11/8/2019,WT N-term,2771.5205317047557,0,81.19889314131956,0
