Mean,Kurtosis,Date,Ligand,Cell,Time,Skew,Variance,Dose
380.18701171875,176.29632568359375,2019-4-18,IL2,Naive Th,1.0,10.134950637817383,5994911.0,0.345679
90.9501953125,74.12443542480469,2019-4-18,IL2,Naive Th,1.0,5.255563735961914,2604764.0,0.115226
44.0966796875,10.004284858703613,2019-4-18,IL2,Naive Th,1.0,1.5534991025924683,1730477.375,0.038409
0.0,839.6783447265625,2019-4-18,IL2,Naive Th,1.0,20.243587493896484,3519789.25,0.012803
327.292724609375,4997.68798828125,2019-4-18,IL2,Naive Th,1.0,70.5047836303711,322607360.0,0.004268
3.85302734375,11.950572967529297,2019-4-18,IL2,Naive Th,1.0,1.6768301725387573,1718508.75,0.001423
70.419677734375,18.267385482788086,2019-4-18,IL2,Naive Th,1.0,1.928715467453003,1751456.25,0.000474
10301.2216796875,1.2056312561035156,2019-4-18,IL2,Tcells,0.5,1.290445327758789,187934768.0,84.0
10461.5810546875,1.6962895393371582,2019-4-18,IL2,Tcells,0.5,1.3729784488677979,200021040.0,28.0
11742.986328125,1.323211669921875,2019-4-18,IL2,Tcells,0.5,1.3101006746292114,229687696.0,9.333333
7174.07421875,6.906023025512695,2019-4-18,IL2,Tcells,0.5,2.002568006515503,111936096.0,3.111
972.552978515625,40.27342224121094,2019-4-18,IL2,Tcells,0.5,5.633225917816162,21303358.0,1.037037
380.18701171875,176.29632568359375,2019-4-18,IL2,Tcells,0.5,10.134950637817383,5994911.0,0.345679
90.9501953125,74.12443542480469,2019-4-18,IL2,Tcells,0.5,5.255563735961914,2604764.0,0.115226
44.0966796875,10.004284858703613,2019-4-18,IL2,Tcells,0.5,1.5534991025924683,1730477.375,0.038409
0.0,839.6783447265625,2019-4-18,IL2,Tcells,0.5,20.243587493896484,3519789.25,0.012803
327.292724609375,4997.68798828125,2019-4-18,IL2,Tcells,0.5,70.5047836303711,322607360.0,0.004268
3.85302734375,11.950572967529297,2019-4-18,IL2,Tcells,0.5,1.6768301725387573,1718508.75,0.001423
70.419677734375,18.267385482788086,2019-4-18,IL2,Tcells,0.5,1.928715467453003,1751456.25,0.000474
24719.201171875,-0.9830124378204346,2019-4-18,IL2,T-regs,0.5,0.5999144315719604,681943424.0,84.0
27863.046875,-0.8059685230255127,2019-4-18,IL2,T-regs,0.5,0.46864908933639526,719984896.0,28.0
19356.0703125,-0.4339919090270996,2019-4-18,IL2,T-regs,0.5,0.8292765617370605,445149888.0,9.333333
25763.419921875,-1.208022117614746,2019-4-18,IL2,T-regs,0.5,0.42710044980049133,659896768.0,3.111
14701.57421875,-0.1781010627746582,2019-4-18,IL2,T-regs,0.5,1.048369288444519,366736832.0,1.037037
3451.369140625,8.142450332641602,2019-4-18,IL2,T-regs,0.5,2.8196682929992676,68919968.0,0.345679
2311.47265625,11.484698295593262,2019-4-18,IL2,T-regs,0.5,3.1826586723327637,41073784.0,0.115226
1715.15869140625,33.747196197509766,2019-4-18,IL2,T-regs,0.5,5.194774150848389,47009344.0,0.038409
856.5751953125,38.29249572753906,2019-4-18,IL2,T-regs,0.5,5.62081241607666,25890196.0,0.012803
86.31591796875,96.33909606933594,2019-4-18,IL2,T-regs,0.5,7.664464473724365,11144495.0,0.004268
0.0,32.03263473510742,2019-4-18,IL2,T-regs,0.5,4.663880348205566,9726503.0,0.001423
1440.6376953125,88.01617431640625,2019-4-18,IL2,T-regs,0.5,7.943948745727539,72910392.0,0.000474
50091.078125,-0.17067599296569824,2019-4-18,IL2,Mem Treg,0.5,-0.36211878061294556,380984224.0,84.0
51865.75390625,1.0718755722045898,2019-4-18,IL2,Mem Treg,0.5,-0.42325180768966675,332462272.0,28.0
34005.62109375,-0.6909441947937012,2019-4-18,IL2,Mem Treg,0.5,0.04398005083203316,386062272.0,9.333333
48416.30078125,0.6417202949523926,2019-4-18,IL2,Mem Treg,0.5,-0.6233037114143372,348236192.0,3.111
29236.19140625,-1.1881500482559204,2019-4-18,IL2,Mem Treg,0.5,-0.0292388703674078,433527232.0,1.037037
7460.2626953125,1.5427722930908203,2019-4-18,IL2,Mem Treg,0.5,1.579757809638977,140092000.0,0.345679
4246.3251953125,3.9339747428894043,2019-4-18,IL2,Mem Treg,0.5,2.0367212295532227,74517744.0,0.115226
3283.2568359375,15.566499710083008,2019-4-18,IL2,Mem Treg,0.5,3.6865570545196533,98783800.0,0.038409
1240.556640625,21.909116744995117,2019-4-18,IL2,Mem Treg,0.5,4.3514485359191895,42081712.0,0.012803
0.0,73.58344268798828,2019-4-18,IL2,Mem Treg,0.5,7.35664176940918,20318122.0,0.004268
25.523681640625,20.721752166748047,2019-4-18,IL2,Mem Treg,0.5,4.183688640594482,17930404.0,0.001423
2078.62841796875,19.994611740112305,2019-4-18,IL2,Mem Treg,0.5,4.214793682098389,97812792.0,0.000474
12623.4755859375,1.316953182220459,2019-4-18,IL2,Naive Treg,0.5,1.5036966800689697,381946560.0,84.0
15718.5693359375,1.9663467407226562,2019-4-18,IL2,Naive Treg,0.5,1.435365080833435,486527520.0,28.0
10108.9833984375,2.894029140472412,2019-4-18,IL2,Naive Treg,0.5,1.850693702697754,268533952.0,9.333333
12708.2548828125,0.9370162487030029,2019-4-18,IL2,Naive Treg,0.5,1.432904601097107,383386656.0,3.111
5928.5107421875,3.324860095977783,2019-4-18,IL2,Naive Treg,0.5,2.020402193069458,128837592.0,1.037037
1306.343505859375,19.11903953552246,2019-4-18,IL2,Naive Treg,0.5,3.8731486797332764,19904612.0,0.345679
1070.687255859375,33.95152282714844,2019-4-18,IL2,Naive Treg,0.5,5.066428184509277,16705382.0,0.115226
711.673095703125,32.91992950439453,2019-4-18,IL2,Naive Treg,0.5,5.056567192077637,12262968.0,0.038409
603.344482421875,67.64276885986328,2019-4-18,IL2,Naive Treg,0.5,7.334091663360596,15399410.0,0.012803
122.626220703125,36.65325927734375,2019-4-18,IL2,Naive Treg,0.5,4.614221572875977,5541748.5,0.004268
0.0,17.286853790283203,2019-4-18,IL2,Naive Treg,0.5,2.361844539642334,3496004.5,0.001423
994.619384765625,220.97784423828125,2019-4-18,IL2,Naive Treg,0.5,13.604107856750488,54871520.0,0.000474
24798.619140625,2.7953691482543945,2019-4-18,IL2,T-helper,0.5,0.860302209854126,489204864.0,84.0
27222.54296875,-0.6084892749786377,2019-4-18,IL2,T-helper,0.5,0.4974417984485626,548621440.0,28.0
16426.3046875,1.1602582931518555,2019-4-18,IL2,T-helper,0.5,1.2260947227478027,357953408.0,9.333333
21044.69140625,-0.08977055549621582,2019-4-18,IL2,T-helper,0.5,0.8859298229217529,459185568.0,3.111
2112.21630859375,25.870126724243164,2019-4-18,IL2,T-helper,0.5,4.4024810791015625,29347360.0,1.037037
427.6728515625,334.21209716796875,2019-4-18,IL2,T-helper,0.5,14.215666770935059,5484784.0,0.345679
168.47021484375,86.50940704345703,2019-4-18,IL2,T-helper,0.5,5.0317463874816895,2015816.0,0.115226
210.794677734375,244.35491943359375,2019-4-18,IL2,T-helper,0.5,11.60129451751709,4031627.5,0.038409
210.749755859375,275.704833984375,2019-4-18,IL2,T-helper,0.5,13.01472282409668,4920568.5,0.012803
95.754638671875,49.42734909057617,2019-4-18,IL2,T-helper,0.5,3.659931182861328,1891236.375,0.004268
0.0,43.79396438598633,2019-4-18,IL2,T-helper,0.5,2.832862377166748,1603068.125,0.001423
187.89013671875,44.51116180419922,2019-4-18,IL2,T-helper,0.5,3.419660806655884,1949662.625,0.000474
36071.33203125,-0.5643939971923828,2019-4-18,IL2,Mem Th,0.5,0.14949950575828552,480423616.0,84.0
40312.0234375,-0.5538921356201172,2019-4-18,IL2,Mem Th,0.5,-0.028569750487804413,522899168.0,28.0
23409.1796875,0.24771714210510254,2019-4-18,IL2,Mem Th,0.5,0.8310291767120361,436710944.0,9.333333
33913.55078125,-0.647040843963623,2019-4-18,IL2,Mem Th,0.5,0.1677720993757248,480937120.0,3.111
3748.54248046875,14.29095458984375,2019-4-18,IL2,Mem Th,0.5,3.3069798946380615,48247796.0,1.037037
630.24658203125,262.3974304199219,2019-4-18,IL2,Mem Th,0.5,14.045807838439941,9326754.0,0.345679
227.154052734375,164.153564453125,2019-4-18,IL2,Mem Th,0.5,8.115909576416016,1840684.0,0.115226
304.1982421875,248.3152313232422,2019-4-18,IL2,Mem Th,0.5,13.147744178771973,5515031.0,0.038409
304.035888671875,235.96453857421875,2019-4-18,IL2,Mem Th,0.5,13.076115608215332,6846188.5,0.012803
79.97998046875,112.66956329345703,2019-4-18,IL2,Mem Th,0.5,6.313946723937988,1515662.5,0.004268
0.0,135.0145721435547,2019-4-18,IL2,Mem Th,0.5,6.380271911621094,1337123.875,0.001423
230.86669921875,93.48218536376953,2019-4-18,IL2,Mem Th,0.5,6.0669050216674805,1901068.875,0.000474
15099.962890625,17.733732223510742,2019-4-18,IL2,Naive Th,0.5,2.0028278827667236,307997408.0,84.0
16277.640625,0.0727853775024414,2019-4-18,IL2,Naive Th,0.5,0.8861340880393982,323710432.0,28.0
9170.4013671875,1.9142160415649414,2019-4-18,IL2,Naive Th,0.5,1.551842451095581,182602560.0,9.333333
9046.72265625,4.172482013702393,2019-4-18,IL2,Naive Th,0.5,1.8576403856277466,158344096.0,3.111
538.392822265625,72.00790405273438,2019-4-18,IL2,Naive Th,0.5,6.929825782775879,7939014.5,1.037037
214.20263671875,50.349586486816406,2019-4-18,IL2,Naive Th,0.5,4.3781914710998535,2450983.75,0.345679
141.4609375,42.13869857788086,2019-4-18,IL2,Naive Th,0.5,3.050670862197876,1966305.5,0.115226
129.785400390625,125.54011535644531,2019-4-18,IL2,Naive Th,0.5,6.410977363586426,2480913.0,0.038409
136.436279296875,314.4878845214844,2019-4-18,IL2,Naive Th,0.5,11.539175033569336,2908245.0,0.012803
117.983642578125,28.523683547973633,2019-4-18,IL2,Naive Th,0.5,2.5629894733428955,1938439.375,0.004268
0.0,2.3925089836120605,2019-4-18,IL2,Naive Th,0.5,0.870717465877533,1573828.75,0.001423
175.647705078125,6.284144401550293,2019-4-18,IL2,Naive Th,0.5,1.2465564012527466,1752998.875,0.000474
15099.962890625,17.733732223510742,2019-4-18,IL15,Tcells,4.0,2.0028278827667236,307997408.0,84.0
16277.640625,0.0727853775024414,2019-4-18,IL15,Tcells,4.0,0.8861340880393982,323710432.0,28.0
9170.4013671875,1.9142160415649414,2019-4-18,IL15,Tcells,4.0,1.551842451095581,182602560.0,9.333333
9046.72265625,4.172482013702393,2019-4-18,IL15,Tcells,4.0,1.8576403856277466,158344096.0,3.111
538.392822265625,72.00790405273438,2019-4-18,IL15,Tcells,4.0,6.929825782775879,7939014.5,1.037037
214.20263671875,50.349586486816406,2019-4-18,IL15,Tcells,4.0,4.3781914710998535,2450983.75,0.345679
141.4609375,42.13869857788086,2019-4-18,IL15,Tcells,4.0,3.050670862197876,1966305.5,0.115226
129.785400390625,125.54011535644531,2019-4-18,IL15,Tcells,4.0,6.410977363586426,2480913.0,0.038409
136.436279296875,314.4878845214844,2019-4-18,IL15,Tcells,4.0,11.539175033569336,2908245.0,0.012803
117.983642578125,28.523683547973633,2019-4-18,IL15,Tcells,4.0,2.5629894733428955,1938439.375,0.004268
0.0,2.3925089836120605,2019-4-18,IL15,Tcells,4.0,0.870717465877533,1573828.75,0.001423
175.647705078125,6.284144401550293,2019-4-18,IL15,Tcells,4.0,1.2465564012527466,1752998.875,0.000474
23887.478515625,0.3240668773651123,2019-4-18,IL15,T-regs,4.0,0.8405603170394897,536948672.0,84.0
21572.9609375,0.16331887245178223,2019-4-18,IL15,T-regs,4.0,0.8818333148956299,487541088.0,28.0
21417.546875,-0.6420981884002686,2019-4-18,IL15,T-regs,4.0,0.6678522825241089,452262816.0,9.333333
21734.833984375,-0.19257426261901855,2019-4-18,IL15,T-regs,4.0,0.7531806826591492,438636288.0,3.111
11565.228515625,1.863450050354004,2019-4-18,IL15,T-regs,4.0,1.36118483543396,176184160.0,1.037037
7545.9404296875,4.743377685546875,2019-4-18,IL15,T-regs,4.0,2.01751708984375,125347056.0,0.345679
2312.331298828125,23.514537811279297,2019-4-18,IL15,T-regs,4.0,4.3459343910217285,52200876.0,0.115226
522.684814453125,54.21773910522461,2019-4-18,IL15,T-regs,4.0,6.229748725891113,14384363.0,0.038409
0.0,144.5654296875,2019-4-18,IL15,T-regs,4.0,10.023441314697266,10522120.0,0.012803
364.733154296875,71.65010070800781,2019-4-18,IL15,T-regs,4.0,7.2310285568237305,21933334.0,0.004268
680.290771484375,23.4779109954834,2019-4-18,IL15,T-regs,4.0,4.312845230102539,17993232.0,0.001423
3208.950927734375,11.30985164642334,2019-4-18,IL15,T-regs,4.0,3.2766213417053223,94477520.0,0.000474
40292.5234375,0.8133034706115723,2019-4-18,IL15,Mem Treg,4.0,0.3255431354045868,407234784.0,84.0
38370.52734375,0.5356907844543457,2019-4-18,IL15,Mem Treg,4.0,0.2936461567878723,394991104.0,28.0
37710.578125,-0.5066239833831787,2019-4-18,IL15,Mem Treg,4.0,-0.04136242717504501,334751616.0,9.333333
40829.0703125,0.3505091667175293,2019-4-18,IL15,Mem Treg,4.0,0.13655424118041992,308886464.0,3.111
20501.7265625,0.4481973648071289,2019-4-18,IL15,Mem Treg,4.0,0.7958847880363464,217862768.0,1.037037
14734.1982421875,1.3941173553466797,2019-4-18,IL15,Mem Treg,4.0,1.2118949890136719,200463840.0,0.345679
4500.94091796875,10.94295597076416,2019-4-18,IL15,Mem Treg,4.0,3.1081464290618896,101119856.0,0.115226
1273.2548828125,30.89702606201172,2019-4-18,IL15,Mem Treg,4.0,4.986246109008789,29685038.0,0.038409
0.0,144.05128479003906,2019-4-18,IL15,Mem Treg,4.0,10.99448299407959,15173921.0,0.012803
1013.3955078125,39.13935852050781,2019-4-18,IL15,Mem Treg,4.0,5.540112495422363,41751716.0,0.004268
1168.619140625,13.754438400268555,2019-4-18,IL15,Mem Treg,4.0,3.4159023761749268,23045630.0,0.001423
5481.275390625,5.184457778930664,2019-4-18,IL15,Mem Treg,4.0,2.442452907562256,170134208.0,0.000474
14280.427734375,3.3267111778259277,2019-4-18,IL15,Naive Treg,4.0,1.7117480039596558,385044832.0,84.0
11253.1689453125,3.644402027130127,2019-4-18,IL15,Naive Treg,4.0,1.875756025314331,288001568.0,28.0
10809.537109375,2.4700255393981934,2019-4-18,IL15,Naive Treg,4.0,1.6772862672805786,267361184.0,9.333333
12148.140625,2.460282802581787,2019-4-18,IL15,Naive Treg,4.0,1.532377004623413,251525456.0,3.111
6839.5048828125,4.031419277191162,2019-4-18,IL15,Naive Treg,4.0,1.7733672857284546,100665128.0,1.037037
3694.6142578125,6.820096015930176,2019-4-18,IL15,Naive Treg,4.0,2.3649256229400635,51672860.0,0.345679
977.00732421875,43.52029037475586,2019-4-18,IL15,Naive Treg,4.0,5.406129837036133,19289690.0,0.115226
92.6220703125,59.76222610473633,2019-4-18,IL15,Naive Treg,4.0,6.123763084411621,6813880.0,0.038409
27.533203125,124.56045532226562,2019-4-18,IL15,Naive Treg,4.0,8.686539649963379,7134638.5,0.012803
0.0,140.7032470703125,2019-4-18,IL15,Naive Treg,4.0,9.55681324005127,9145211.0,0.004268
412.56396484375,35.439491271972656,2019-4-18,IL15,Naive Treg,4.0,5.325150966644287,14791810.0,0.001423
1838.072265625,17.62810707092285,2019-4-18,IL15,Naive Treg,4.0,3.808584451675415,45395116.0,0.000474
22012.109375,-0.08080196380615234,2019-4-18,IL15,T-helper,4.0,0.858353316783905,516444416.0,84.0
20260.93359375,0.012532472610473633,2019-4-18,IL15,T-helper,4.0,0.8825812935829163,442106848.0,28.0
15354.9638671875,0.8456628322601318,2019-4-18,IL15,T-helper,4.0,1.1729270219802856,323486592.0,9.333333
20537.6015625,0.0606536865234375,2019-4-18,IL15,T-helper,4.0,0.8822751045227051,436429600.0,3.111
8716.8486328125,2.6675662994384766,2019-4-18,IL15,T-helper,4.0,1.592008352279663,116407120.0,1.037037
3668.14013671875,19.852153778076172,2019-4-18,IL15,T-helper,4.0,3.59306001663208,44183872.0,0.345679
765.437744140625,201.2384796142578,2019-4-18,IL15,T-helper,4.0,10.762749671936035,10746858.0,0.115226
148.829345703125,192.70944213867188,2019-4-18,IL15,T-helper,4.0,6.83537483215332,2074415.375,0.038409
48.62451171875,28.492448806762695,2019-4-18,IL15,T-helper,4.0,2.3007400035858154,1684951.625,0.012803
0.0,169.15396118164062,2019-4-18,IL15,T-helper,4.0,6.748291015625,2071531.875,0.004268
3.011474609375,109.31827545166016,2019-4-18,IL15,T-helper,4.0,5.3003106117248535,2042873.125,0.001423
431.347412109375,171.0901641845703,2019-4-18,IL15,T-helper,4.0,10.502455711364746,10204535.0,0.000474
35385.61328125,-0.6931676864624023,2019-4-18,IL15,Mem Th,4.0,0.16157424449920654,563710272.0,84.0
32207.751953125,-0.560537576675415,2019-4-18,IL15,Mem Th,4.0,0.24067723751068115,487188832.0,28.0
22924.275390625,-0.2476358413696289,2019-4-18,IL15,Mem Th,4.0,0.6712092161178589,410347520.0,9.333333
32354.490234375,-0.5353918075561523,2019-4-18,IL15,Mem Th,4.0,0.2521590292453766,473701472.0,3.111
12200.609375,1.227158546447754,2019-4-18,IL15,Mem Th,4.0,1.2412374019622803,153280352.0,1.037037
4921.970703125,15.169769287109375,2019-4-18,IL15,Mem Th,4.0,3.3007986545562744,66139880.0,0.345679
1063.4794921875,146.03533935546875,2019-4-18,IL15,Mem Th,4.0,9.774290084838867,16786632.0,0.115226
164.46923828125,424.39422607421875,2019-4-18,IL15,Mem Th,4.0,13.296045303344727,2001236.75,0.038409
43.98779296875,90.55026245117188,2019-4-18,IL15,Mem Th,4.0,4.242064476013184,1237052.0,0.012803
19.192138671875,345.0389404296875,2019-4-18,IL15,Mem Th,4.0,12.282269477844238,2061815.5,0.004268
0.0,230.71844482421875,2019-4-18,IL15,Mem Th,4.0,9.528611183166504,1949912.75,0.001423
677.232177734375,122.38395690917969,2019-4-18,IL15,Mem Th,4.0,9.390717506408691,16830742.0,0.000474
11198.0439453125,2.6051554679870605,2019-4-18,IL15,Naive Th,4.0,1.5283129215240479,232535424.0,84.0
10342.94921875,1.9472479820251465,2019-4-18,IL15,Naive Th,4.0,1.4808847904205322,202250624.0,28.0
8340.0732421875,1.7190699577331543,2019-4-18,IL15,Naive Th,4.0,1.4777464866638184,150393552.0,9.333333
10687.3974609375,2.6057662963867188,2019-4-18,IL15,Naive Th,4.0,1.5366778373718262,206218736.0,3.111
5529.97265625,3.5728940963745117,2019-4-18,IL15,Naive Th,4.0,1.7300174236297607,65751996.0,1.037037
2508.433837890625,10.957697868347168,2019-4-18,IL15,Naive Th,4.0,2.6385421752929688,22449786.0,0.345679
491.635498046875,249.39895629882812,2019-4-18,IL15,Naive Th,4.0,9.396110534667969,5112226.5,0.115226
147.156494140625,11.53903865814209,2019-4-18,IL15,Naive Th,4.0,1.5334832668304443,1908101.0,0.038409
69.72314453125,8.174400329589844,2019-4-18,IL15,Naive Th,4.0,1.427551507949829,1849816.875,0.012803
0.0,14.577468872070312,2019-4-18,IL15,Naive Th,4.0,1.823868989944458,1844103.125,0.004268
9.523681640625,26.166366577148438,2019-4-18,IL15,Naive Th,4.0,2.25727915763855,1878053.5,0.001423
211.914306640625,100.84366607666016,2019-4-18,IL15,Naive Th,4.0,6.747535228729248,3695945.75,0.000474
11198.0439453125,2.6051554679870605,2019-4-18,IL15,Tcells,2.0,1.5283129215240479,232535424.0,84.0
10342.94921875,1.9472479820251465,2019-4-18,IL15,Tcells,2.0,1.4808847904205322,202250624.0,28.0
8340.0732421875,1.7190699577331543,2019-4-18,IL15,Tcells,2.0,1.4777464866638184,150393552.0,9.333333
10687.3974609375,2.6057662963867188,2019-4-18,IL15,Tcells,2.0,1.5366778373718262,206218736.0,3.111
5529.97265625,3.5728940963745117,2019-4-18,IL15,Tcells,2.0,1.7300174236297607,65751996.0,1.037037
2508.433837890625,10.957697868347168,2019-4-18,IL15,Tcells,2.0,2.6385421752929688,22449786.0,0.345679
491.635498046875,249.39895629882812,2019-4-18,IL15,Tcells,2.0,9.396110534667969,5112226.5,0.115226
147.156494140625,11.53903865814209,2019-4-18,IL15,Tcells,2.0,1.5334832668304443,1908101.0,0.038409
69.72314453125,8.174400329589844,2019-4-18,IL15,Tcells,2.0,1.427551507949829,1849816.875,0.012803
0.0,14.577468872070312,2019-4-18,IL15,Tcells,2.0,1.823868989944458,1844103.125,0.004268
9.523681640625,26.166366577148438,2019-4-18,IL15,Tcells,2.0,2.25727915763855,1878053.5,0.001423
211.914306640625,100.84366607666016,2019-4-18,IL15,Tcells,2.0,6.747535228729248,3695945.75,0.000474
20853.501953125,-0.20882678031921387,2019-4-18,IL15,T-regs,2.0,0.7844883799552917,498913952.0,84.0
20725.13671875,0.6987929344177246,2019-4-18,IL15,T-regs,2.0,1.1299567222595215,646264384.0,28.0
19675.283203125,-0.17959904670715332,2019-4-18,IL15,T-regs,2.0,0.8113247156143188,449160576.0,9.333333
18049.486328125,-0.281388521194458,2019-4-18,IL15,T-regs,2.0,0.8591530323028564,408350272.0,3.111
3568.553466796875,752.0796508789062,2019-4-18,IL15,T-regs,2.0,26.77556800842285,716500160.0,1.037037
500.690673828125,116.7673110961914,2019-4-18,IL15,T-regs,2.0,9.428549766540527,18986376.0,0.345679
114.4365234375,31.47522735595703,2019-4-18,IL15,T-regs,2.0,4.477860450744629,6874000.5,0.115226
1466.120361328125,703.653076171875,2019-4-18,IL15,T-regs,2.0,26.53296661376953,1783366912.0,0.038409
162.911865234375,48.62458038330078,2019-4-18,IL15,T-regs,2.0,5.399020671844482,8398816.0,0.012803
0.0,35.60248565673828,2019-4-18,IL15,T-regs,2.0,5.094546794891357,9706120.0,0.004268
142.2978515625,84.22368621826172,2019-4-18,IL15,T-regs,2.0,7.256326675415039,10193190.0,0.001423
769.463134765625,62.933082580566406,2019-4-18,IL15,T-regs,2.0,6.595397472381592,20005770.0,0.000474
38040.796875,0.36063528060913086,2019-4-18,IL15,Mem Treg,2.0,0.12961053848266602,379269920.0,84.0
42857.359375,0.3029470443725586,2019-4-18,IL15,Mem Treg,2.0,0.23514996469020844,651982464.0,28.0
37177.21875,0.2208700180053711,2019-4-18,IL15,Mem Treg,2.0,0.19442467391490936,371443168.0,9.333333
35749.48046875,-0.4505805969238281,2019-4-18,IL15,Mem Treg,2.0,-0.029643213376402855,375271168.0,3.111
6053.6845703125,7.646669387817383,2019-4-18,IL15,Mem Treg,2.0,2.1979098320007324,70401272.0,1.037037
1208.036376953125,58.18274688720703,2019-4-18,IL15,Mem Treg,2.0,7.163395404815674,42781104.0,0.345679
561.691162109375,22.573095321655273,2019-4-18,IL15,Mem Treg,2.0,4.4523749351501465,13883731.0,0.115226
0.0,45.520503997802734,2019-4-18,IL15,Mem Treg,2.0,5.429478645324707,5075683.5,0.038409
567.4052734375,39.35881805419922,2019-4-18,IL15,Mem Treg,2.0,5.41949462890625,14319016.0,0.012803
369.895751953125,29.070846557617188,2019-4-18,IL15,Mem Treg,2.0,4.984461784362793,14118682.0,0.004268
590.920166015625,63.46366882324219,2019-4-18,IL15,Mem Treg,2.0,6.943446636199951,18896922.0,0.001423
1506.230712890625,39.94757080078125,2019-4-18,IL15,Mem Treg,2.0,5.641500949859619,38655640.0,0.000474
10431.60546875,3.0200839042663574,2019-4-18,IL15,Naive Treg,2.0,1.8142143487930298,304826496.0,84.0
10186.70703125,4.547058582305908,2019-4-18,IL15,Naive Treg,2.0,2.070253849029541,320066816.0,28.0
9817.7470703125,1.6153597831726074,2019-4-18,IL15,Naive Treg,2.0,1.559186577796936,242800320.0,9.333333
8826.08203125,1.8190970420837402,2019-4-18,IL15,Naive Treg,2.0,1.5833321809768677,195346912.0,3.111
2424.0791015625,529.3489379882812,2019-4-18,IL15,Naive Treg,2.0,22.9025936126709,1059170880.0,1.037037
321.240234375,5.758429527282715,2019-4-18,IL15,Naive Treg,2.0,1.5580345392227173,3799489.5,0.345679
36.49755859375,14.71023178100586,2019-4-18,IL15,Naive Treg,2.0,2.3990983963012695,3362739.0,0.115226
2401.68701171875,461.8614807128906,2019-4-18,IL15,Naive Treg,2.0,21.52423858642578,2706203136.0,0.038409
155.37158203125,38.59418487548828,2019-4-18,IL15,Naive Treg,2.0,4.256476879119873,4699049.0,0.012803
0.0,42.97443771362305,2019-4-18,IL15,Naive Treg,2.0,5.279038429260254,6995952.5,0.004268
97.11181640625,44.85248565673828,2019-4-18,IL15,Naive Treg,2.0,4.938626766204834,5135978.5,0.001423
572.06494140625,35.90032196044922,2019-4-18,IL15,Naive Treg,2.0,4.651673316955566,7988492.5,0.000474
16487.7109375,9.694060325622559,2019-4-18,IL15,T-helper,2.0,1.656839370727539,379093504.0,84.0
18964.95703125,1.079596996307373,2019-4-18,IL15,T-helper,2.0,1.2113114595413208,471222464.0,28.0
17260.04296875,6338.115234375,2019-4-18,IL15,T-helper,2.0,73.30438232421875,2336634624.0,9.333333
13120.4619140625,20.074106216430664,2019-4-18,IL15,T-helper,2.0,2.085385322570801,241904528.0,3.111
1379.397705078125,4377.076171875,2019-4-18,IL15,T-helper,2.0,62.339324951171875,110461992.0,1.037037
148.25537109375,226.6385498046875,2019-4-18,IL15,T-helper,2.0,8.358304023742676,2402396.0,0.345679
3.05859375,14.923004150390625,2019-4-18,IL15,T-helper,2.0,1.881309151649475,1732002.25,0.115226
104.5546875,9621.7080078125,2019-4-18,IL15,T-helper,2.0,97.35225677490234,129904576.0,0.038409
3.339111328125,15.596796035766602,2019-4-18,IL15,T-helper,2.0,1.9741438627243042,1678074.375,0.012803
0.0,370.1286315917969,2019-4-18,IL15,T-helper,2.0,10.898104667663574,2417905.25,0.004268
7.502685546875,5.119428634643555,2019-4-18,IL15,T-helper,2.0,1.267289638519287,1618097.5,0.001423
254.021728515625,1068.3997802734375,2019-4-18,IL15,T-helper,2.0,20.599355697631836,3498425.5,0.000474
24884.478515625,10.153767585754395,2019-4-18,IL15,Mem Th,2.0,1.3432750701904297,491374528.0,84.0
26977.232421875,0.00658869743347168,2019-4-18,IL15,Mem Th,2.0,0.786079466342926,586776960.0,28.0
25136.248046875,-0.1499037742614746,2019-4-18,IL15,Mem Th,2.0,0.6556699275970459,446153920.0,9.333333
18373.513671875,0.4051051139831543,2019-4-18,IL15,Mem Th,2.0,0.8838900327682495,285164224.0,3.111
1984.215087890625,3669.1650390625,2019-4-18,IL15,Mem Th,2.0,55.32197570800781,116123056.0,1.037037
249.24072265625,325.7331848144531,2019-4-18,IL15,Mem Th,2.0,12.7611722946167,2906585.25,0.345679
35.32568359375,18.67567253112793,2019-4-18,IL15,Mem Th,2.0,1.9037386178970337,1194251.125,0.115226
20.225341796875,63.139801025390625,2019-4-18,IL15,Mem Th,2.0,4.464559078216553,1394521.125,0.038409
41.942138671875,40.53046798706055,2019-4-18,IL15,Mem Th,2.0,3.4534857273101807,1338736.75,0.012803
0.0,103.18609619140625,2019-4-18,IL15,Mem Th,2.0,5.401945114135742,1469675.0,0.004268
46.97021484375,9.05700969696045,2019-4-18,IL15,Mem Th,2.0,1.5421772003173828,1159793.0,0.001423
329.146240234375,89.96219635009766,2019-4-18,IL15,Mem Th,2.0,5.941318988800049,2260035.75,0.000474
9442.796875,2.5391640663146973,2019-4-18,IL15,Naive Th,2.0,1.5554298162460327,186610912.0,84.0
11325.603515625,2.5951671600341797,2019-4-18,IL15,Naive Th,2.0,1.549803614616394,251823296.0,28.0
10710.521484375,4363.60498046875,2019-4-18,IL15,Naive Th,2.0,64.40451049804688,3819878400.0,9.333333
8447.673828125,84.44512939453125,2019-4-18,IL15,Naive Th,2.0,4.513009071350098,163630688.0,3.111
839.998046875,5166.884765625,2019-4-18,IL15,Naive Th,2.0,69.88274383544922,105105296.0,1.037037
